inchikey	smiles	name
ZPNTXOKOIHPCLI-UHFFFAOYSA-N	CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1	DDC-03-024-01
NVGROBHDOYRPAN-FPTDNZKUSA-N	CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12	NVS-MALT1
VKQBTIMLSDGNLG-QHCPKHFHSA-N	O=C(Nc1cnc(Oc2ccc(F)cc2)nc1)N1CCc2ncccc2[C@@H]1c1ccc(F)cc1	BAY-899
ZNNLBTZKUZBEKO-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	Glyburide
FAEKWTJYAYMJKF-QHCPKHFHSA-N	CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	Repaglinide
LYPAFUINURXJSG-AWEZNQCLSA-N	CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21	GSK2982772
JGWRKYUXBBNENE-UHFFFAOYSA-N	FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	PEXIDARTINIB
RZLXOEIALAVGKH-UHFFFAOYSA-N	COc1cc2c(cc1Nc1ncc(C(N)=O)c(Nc3c(F)cccc3C(F)(F)F)n1)CN(C)CC2	HPK1-IN-3
ZKIQFLSGMMYCGS-SANMLTNESA-N	N[C@@H](CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C(=O)N1Cc2ccccc2C1	1G244
PMJIHLSCWIDGMD-UHFFFAOYSA-N	O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1	TIDEGLUSIB
NIHAFOURWLZLFN-UHFFFAOYSA-N	O=C(Nc1cn[nH]c1C(=O)NC1CCNCC1)c1cc(F)cc(F)c1	SGC-CDKL5_GSK3
KKMZWHRTQLNOCF-UHFFFAOYSA-N	CS(=O)(=O)Nc1ccc(-c2cncc(-c3cccc4[nH]ccc34)c2)cc1	TM-04-176-01
NFHSJYKXENYICE-UHFFFAOYSA-N		IOA-244
GOVYBPLHWIEHEJ-UHFFFAOYSA-N	CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1	Tubastatin-A
OJQMKCBWYCWFPU-UHFFFAOYSA-N		Selexipag
WXTJCPHELGTTJU-FMKPAKJESA-N		AEP-IN-3
JYYLVUFNAHSSFE-UHFFFAOYSA-N	Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21	PAMAPIMOD
DNVFTXQYIYFQBW-UHFFFAOYSA-N	C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3cnc(NCCCCN(CC)CC)nc32)c1	FIIN-1
NDVITLLKZQXKGU-IBGZPJMESA-N	CC(C)c1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1	TACH101
QYJLBHRAPDJOSO-NVXWUHKLSA-N		Atirmociclib
HEAUOKZIVMZVQL-VWLOTQADSA-N		ELAGOLIX
ASRLBLHATMXGPC-UHFFFAOYSA-N	COc1cc(-c2cn(C)c(=O)c(C)c2C)ccc1C1(N2CCN(C)CC2)CC1	BI-7190
POKVQQVLRJLUAK-UHFFFAOYSA-N	Cc1cc(Nc2nc(N(C)c3c(F)cc(S(C)(=O)=O)cc3F)nc(-c3cn(C)cn3)c2C2CC2)n[nH]1	RP-1664
RKAFYSIKAVFVPS-UHFFFAOYSA-N		SJ6986
XVGSKZXXLKUEIO-MRXNPFEDSA-N		TDI-11861
NRHPFMQPXSSELC-QHCPKHFHSA-N	CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccc(F)cc2)cc1	USP30inh
GJMZWYLOARVASY-NTCAYCPXSA-N	CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1	FM-381
KTBSXLIQKWEBRB-UHFFFAOYSA-N	C1CN(CCC1N2CC(C2)(CC#N)N3C=C(C=N3)C4=C5C=CNC5=NC=N4)C(=O)C6=C(C(=NC=C6)C(F)(F)F)F	ITACITINIB
HXYXHSDYBDFOFO-INIZCTEOSA-N		CRT0273750
HHFWQMFTPDFWLM-UHFFFAOYSA-N	[H]/N=C(\N)c1ccc(NCc2cc(C=C)ccc2-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)nc1	BCX-3607
FSQGWBXWGNWEAV-CMDGGOBGSA-N	Cc1cccc(-c2nn3c(c2-c2ccc4ncnn4c2/C=C/C(N)=O)CCC3)n1	GFH018
OXTSYWDBUVRXFF-GDLZYMKVSA-N		AZENOSERTIB
KRNAOFGYEFKHPB-ANJVHQHFSA-N		RIMEGEPANT
LBFYQISQYCGDDW-UHFFFAOYSA-N	Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1	CCT251545
WBFSPPPOPIJCLF-UHFFFAOYSA-N		BIIB129
XFBJUMZGUOUWSC-UHFFFAOYSA-N	CCCCCCCCC(=O)c1cccc2oc(-c3cc(OC)ccc3OC(=O)N3CCCC3)cc12	hCES2A-IN-9d
JLIJJLLYTGASQX-UHFFFAOYSA-N	CCCCCCC(=O)c1c(C)ccc2oc(-c3cc(OC)ccc3O)cc12	LC-20W
FUEYCNUHTBZPRF-SVBPBHIXSA-N	O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCl)c1cccc2ccccc12	D6-3
KDTQFQYXTWVBCC-UHFFFAOYSA-N	O=C(NCc1ccc(OC(F)(F)F)cc1F)c1ccc2ncnn2c1	ONO-2920632
GSLHDZCTAHKMDW-UHFFFAOYSA-N	CC(C)Oc1cc(F)ccc1-c1ccnc(NC(=O)Nc2cccc(C(=O)N3CCN(C)CC3)c2)c1	1-7a-B1
DXAQGYQVEJTSTD-UHFFFAOYSA-N	O=C(NCc1ccc(OC(F)(F)F)cc1Cl)c1ccn2cnnc2c1	ONO-6830634
ODRITQGYYWHQGM-INIZCTEOSA-N	Cc1n[nH]c2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12	MSC2530818
BODASLVEZBWITD-ACCUITESSA-N	COc1ccc(-c2ccc3[nH]c(=O)c4nnn(-c5ccc(N6CCN(C(=O)/C=C/C(=O)c7ccc(F)cc7)CC6)c(C(F)(F)F)c5)c4c3c2)cn1	CQ627
XBWKVZHZUZNMJE-UHFFFAOYSA-N	O=C1NCCCCCNc2nc(c3ccccc3n2)Nc2cc1[nH]n2	JA310
OYMNPJXKQVTQTR-UHFFFAOYSA-N	FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1	SEW-2871
BXNMZRPTQFVRFA-QGZVFWFLSA-N	C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1	PF-05105679
WCWUXEGQKLTGDX-LLVKDONJSA-N	Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1	Brivanib
HTCJUBZBSJQWBW-CQSZACIVSA-N	CCCC[C@](C)(CO)Nc1nc(N)nc2cc(F)cnc12	SELGANTOLIMOD
VSOUDUXMPUHJEU-UHFFFAOYSA-N	COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC	MK-3697
RSJAXPUYVJKAAA-JPGJPTAESA-N	N=C(N)NCCC[C@H](NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O	BIIE0246
ATALOFNDEOCMKK-OITMNORJSA-N	C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	APREPITANT
ATHZIFFSGSWIAU-UHFFFAOYSA-N	c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1	PCS1055
UXZAJSZFFARTEI-YRPNKDGESA-N	COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1	DANAVOREXTON
YHGBLECINAKBKX-UHFFFAOYSA-N	NCC(=O)Nc1ccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1	BAY 2686013
NCWQLHHDGDXIJN-UHFFFAOYSA-N	Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1	IMARADENANT
OAEWNSKRLBVVBV-QSEAXJEQSA-N	CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC	ABT-546
QLOHOGRMRUDDPM-LBPRGKRZSA-N	COc1ccc(-c2cc(C(=O)N[C@H]3CCCN(C)C3)nn2C)c(Cl)c1	CVN417
FOBFICSYUINKAA-XMMPIXPASA-N	CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21	BN-81644
PUKBOVABABRILL-YZNIXAGQSA-N	Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F	AVACOPAN
FJZNNKJZHQFMCK-LRDDRELGSA-N	COc1cc(F)c([C@@H]2CNC(=O)[C@H]2NC(=O)Nc2ccccc2)c(F)c1	BMS-986235
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1	Fasiglifam
KDFQABSFVYLGPM-QFIPXVFZSA-N	Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1	L-365260
PZGSYNNVPNLHQG-SANMLTNESA-N	O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1	BAY-784
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1	L-745870
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Cc1cccc(S(=O)(=O)N(C)[C@H](C)CCN2CCC(C)CC2)c1	SB-258719
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Cc1cc(OCCC(C)(C)O)cc(C)c1-c1ccc(F)c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O	BI-2081
HVVLGXULBVAFRZ-UHFFFAOYSA-N	CNc1cc[n+](CCNC(=O)c2ccn3c(-c4c(C)noc4C)cnc3c2)cc1.[Cl-]	BAY-6096
HLCHESOMJVGDSJ-LOYHVIPDSA-N	O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)[C@H]1Cc2ccccc2CN1	THIQ
VOSAWOSMGPKQEQ-OALUTQOASA-N	CC(C)(O)C(=O)N1CC[C@H](NS(C)(=O)=O)[C@@H]1Cc1cccc(-c2cc(F)cc(F)c2)c1F	Firazorexton
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2	Emraclidine
PTOIAAWZLUQTIO-GXFFZTMASA-N	CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2	TASIMELTEON
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Cc1cc(-n2nc(Cc3cc(F)cc(C(F)(F)F)c3)nc2C)ccc1C(N)=O	TP-024
PMEQBGAGFZDWQX-UHFFFAOYSA-N	CCOc1ccc(NC(=S)N2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	ML075
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	COc1cc(-c2cc(-c3ccc4c(c3)CN(C)C(C)(C)C4)cnc2N)cc2c1C(=O)N(CC(F)(F)F)CC2	GLPG4970
CZQHHVNHHHRRDU-UHFFFAOYSA-N	O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12	LY294002
QXURFIGBRGWPQD-UHFFFAOYSA-N	CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1	BAY-885
AFJRYPJIKHMNGL-UHFFFAOYSA-N	FC(F)c1ncn2c1Cn1ncnc1-c1cc(Br)ccc1-2	RO4938581
LPORLBPACXEOET-UHFFFAOYSA-N	CN1CCN(c2cccc(Nc3ncc(F)c(-c4ccc5cnn(C)c5c4)n3)c2)CC1	LP46
GQCXHIKRWBIQMD-AKJBCIBTSA-N	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO	GIREDESTRANT
QAKJEKTXKXAPBP-MGCURZBSSA-N	CCN[C@@H]1CC[C@H]2CC[C@@H]1N2c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O	NK7-902
ODOJVROSIRINJT-LJQANCHMSA-N	CC1=CC2=C(C=CN=C2N1)C3=C(C=C(C=C3)NC(=O)[C@@H](CC(C)(C)C)N)C	C3TD879
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	CN(C)C(=O)c1ccc(-c2n[nH]c3ncc(-c4ccc5c(c4)CC[C@@H](N4C6COCC4C6)CC5)cc23)cc1	AXL-IN-68
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	C=CC(=O)Nc1cccc(C(=O)Nc2cccc(-n3cc(NC(=O)Nc4cccc5ccccc45)cn3)c2)c1	JNK2_3 COV56d
OVUNRYUVDVWTTE-UHFFFAOYSA-N	CCN(CC)C(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)c3ccccc3-c3cccnc3)cc2F)CC1	JNJ-31020028
HUOLMBXGHHSYHC-QWQFASRJSA-N	C[C@H]1CCCN(Cc2cc3c(c(C(F)(F)F)c2)CN(c2cccc([C@]4(c5nncn5C)C[C@@H](C)C4)c2)C3=O)C1	NX-1607
CEGVLCNHZDUFIJ-NSHDSACASA-N	OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12	AZD4144
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ncc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)[nH]1	Rentosertib
QJWQAZTYFYCFQU-RMKNXTFCSA-N	Cc1ccc(CNC(=O)c2cc(/C=C/C(=O)O)cc(-c3ccc4ncnn4c3)c2)cc1	UNMCK90
NORRDWRSNUOCBV-XCIZWWPASA-N	CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2[C@H]2CC[C@H](CN3Cc4cc5c(cc4C3)C(=O)N(C3CCC(=O)NC3=O)C5=O)CC2)C1	CBPD-268
BFMWIVWPPKENIN-AWEZNQCLSA-N	C[C@@H](C1=CC=CC=C1)N2CN(N3C=CC(=O)C(=C3C2=O)O)C4=NC=C(C5=C4C=NC=C5)Cl	ART5537
CLCTZVRHDOAUGJ-SYVGMNBRSA-N	N#Cc1ccc(O[C@H]2CC[C@H](NC(=O)c3ccc(N4CCC(CN5CCN(c6cc7c(cc6F)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)nn3)CC2)cc1Cl	BAVDEGALUTAMIDE
JNTJTCXFIXNXDV-VIFPVBQESA-N	C[C@@H]1OC(=O)NN=C1c1ccc(-c2ccc(F)cc2)c(C(F)(F)F)c1	BAY2666605
DTWUUAFTYSMNQX-GFCCVEGCSA-N	CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2	NVL-520
FZJKQMONKPFLEO-NZIMVQFPSA-N	Cn1nc(C2CCC(=O)NC2=O)c2ccc(N3CCN(C[C@H]4CC[C@H](NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)Nc7cc(Cl)ccc76)[C@H]5c5cccc(Cl)c5F)CC4)CC3)cc21	MD-4251
JFHROPTYMMSOLG-UHFFFAOYSA-N	COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1	GSK256066
BZJPCUQQPJJBTP-FGZHOGPDSA-N	CC(C)Oc1ccc(-c2ccc(N(CCOC(F)F)C(=O)[C@@H]3C[C@H]3c3ccncn3)c3c2cnn3C)cc1	BI-9508
OLAGZWUBPYQCBR-JSKJCRAUSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNc2cc(N3CCC4(CC3)CN(c3cc(F)c(CN5CCC(C)(C)CC5)cc3F)CC(=O)N4)ncn2)C(C)(C)C)cc1	KH12
KVDLSQZBDWJNSG-VINRIKPSSA-N	Cc1ncc(-c2ccc3nc(NC(=O)CCCCCCCCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)sc3c2)cc1NC(=O)OC1CCCCC1	R1-ICR-5
ISQCXAWAHDJCRH-FKDRFZFOSA-N	O=C1CCC(N2Cc3c(C#CC4CCN(C(=O)[C@H]5CC[C@H](NC(=O)[C@@H]6NC7(CCCCC7)[C@@]7(C(=O)Nc8cc(Cl)ccc87)[C@H]6c6cccc(Cl)c6F)CC5)CC4)cccc3C2=O)C(=O)N1	MD-265
JBTHUOYYUUPUOZ-LIHPQFRDSA-N	Cc1ncsc1-c1ccc([C@H](CC[C@H](C)CCN2CCC(c3ccc4c(c3)n(C3CCCC3)c3nc(=O)c5c(Br)cccc5n43)CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)cc1	ACBI2
PTARASCXNREVCH-UHFFFAOYSA-N	Cc1nc2ccc(-c3ccnc(N)c3)nc2n1-c1ccc(N2CCN(CC#Cc3ccc(N4CCC(C(=O)N5CCC(n6cc(CNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)cn6)CC5)CC4)nc3)CC2)c(F)c1	DYR684
AJQAXIIJKPCAOP-XVNGORCSSA-N	C[C@H](NC(=O)c1ccc2c(Oc3ccc(C(F)(F)F)cc3)cccc2c1)c1cccc(CN2CCN(c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)n1	HC278
PLCITURFVJNAFH-GUQHISFFSA-N	Cc1cn([C@@H]2O[C@H](CSCCCCNCc3cccnc3C(C)(C)C)[C@@H](O)[C@H]2O)c2ncnc(N)c12	MRK-990
NIQFZCJNEODJTE-CSIWTOAPSA-N	Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCC(=O)N2CCC3(CC2)CCN(c2cncc(Nc4ncc(Cl)c(-c5cccc(-c6ccccc6)c5)n4)c2)C3=O)C(C)(C)C)cc1	TMX-4153
DYDFSGCLYIZSAQ-UHFFFAOYSA-N	CN(C)c1nn(CC(=O)Nc2ccc3nncn3n2)c(=O)c2ccc(C(F)(F)F)cc12	JNJ-79883960
ANAOJSKQILNLRY-MWTRTKDXSA-N	C=CC[C@@H]1c2cc(OC)c(OC)cc2CN2CCc3cc4c(cc3[C@H]12)OCO4	PSFL1911
FIFRHLLUVCAOIK-SJCJKPOMSA-N	C[C@H](Oc1nn2c(c(O)c1=O)C(=O)N1CCOC[C@@H]1C2)c1ccc2ccc(Cl)cc2c1	MSC778
MMHYOHYLSFWJJB-ZDUSSCGKSA-N	CCN(C(=O)c1cccc(F)c1-c1ncccn1)[C@@H](C)CNc1ncc(C(F)(F)F)cn1	BI-5121
YPXUKPNZQTWCRR-UHFFFAOYSA-N	Cc1nc(C(=O)NCc2cccnc2)cnc1OCC(F)(F)c1cc(Cl)ccn1	JNJ-7891118
DJOZFERTDDZPJO-UHFFFAOYSA-N	Nc1nccc(-n2cc(C(=O)N3CCN(CCCCCCCC(=O)N4CCN(CCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)c3ccc(C#CC4(O)CCCCC4)cc32)n1	CPS-021
YOOKRVNCYQFKCT-UHFFFAOYSA-N	C=CC(=O)Nc1ccc(-n2nc(C(F)F)cc2-c2cnc(NC(=O)C(C)C)s2)cc1	SM311
RGHSVQHKNJAFGR-QFIPXVFZSA-N	Cc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F	FAH65E(-)
XHMSDQXEIBTTBE-QFIPXVFZSA-N	N[C@H](C(=O)N1CCCC1)C1CCN(c2nccc3c(-c4ncc(Cl)cc4Cl)cccc23)CC1	PAD-PF2
FFUVDKANSJZSAK-JDXGNMNLSA-N	CO[C@H](C(=O)N1Cc2c(-c3ccc(C(=O)N4CCCc5ccccc54)cc3)cnn2C[C@H]1C(C)C)c1cnn(C)c1	BIO-2007817
XRAUKWUDYSUHJM-LLVKDONJSA-N	CCS(=O)(=O)c1nc(S(=O)(=O)c2ccccc2Cl)c(N2CCN(C)C(=O)[C@H]2C)s1	KEAP-IN-23
IYFKRANQUJUTKF-UHFFFAOYSA-N	O=C(CNc1cccc(-c2cc(-c3ccc4c(c3)OCO4)[nH]n2)c1)NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	alphaSyn PROTAC 2b
LDFDXTNMCGLUMQ-YGKODULZSA-N	C[C@@H](C(=O)Nc1cccc(OC2CCN(C(=O)CN3CCC(N4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)c1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1	NU227326
RIEBAXQZOMUWKX-UHFFFAOYSA-N	CCCCC(=O)N1CC2(C1)CN(c1ccccc1-c1nnn[nH]1)C2	T-10430
LPDOIXPRZOWBJV-HOCLYGCPSA-N	CSc1ccc(C[C@H](C)C(=O)O)cc1Nc1nc(N2CC[C@H](N(C)C)C2)cc(C(F)F)c1C#N	BI-9787
HGQYUHFFAIXWDI-GOSISDBHSA-N	O=C(Nc1c[nH]nc1-c1cc2c(cn1)cnn2CC(F)(F)F)N1CC[C@](O)(C(F)(F)F)CC12CC2	PLK4-IN-25
APEYSKGQWJKJAZ-LCLGPXMOSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCCC(=O)NCCCCC#Cc2cccc(-c3nn(-c4nc(C(=O)O)cs4)c(CC4CC4)c3Cc3ccc(S(N)(=O)=O)cc3)c2)C(C)(C)C)cc1	MS6105
FHFUBRLTXZVOQX-UHFFFAOYSA-N	CCCCCCNNC(=O)c1ccc(CNC(=O)CN2CCC(c3ccc(NC4CCC(=O)NC4=O)cc3)CC2)cc1	CZH-Z16
CLUWNSLFLMBFKA-RMCUFUCFSA-N	COc1cc2c(NC3CCN(CCCC(=O)NCCCCCCCCCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1	MS8709
PWYJKWQDDHJXMJ-YKCITUTQSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCC(=O)N2CCC(F)(Cn3cnc(-c4ccc(F)cn4)c3-c3ccnc4[nH]ccc34)CC2)C(C)(C)C)cc1	AH078
GPZKXLCJTKULAU-UHFFFAOYSA-N	Cc1noc(C)c1-c1cc(F)c(Nc2ccccc2C(=O)N2CCC3(CC2)CC(Nc2ccc4c(c2)C(=O)N(C2CCC(=O)NC2=O)C4=O)C3)c(Cl)c1	QP73
BXCPYBFBMAWDDY-UHFFFAOYSA-N	Cc1ccsc1C(=O)n1nc(Nc2ccc(S(=O)(=O)NCCOCc3cn(CCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)cc2)nc1N	CPS2
SVKZUEZCCKLNIM-UHFFFAOYSA-N	COc1cc(-c2cn(C)c(=O)c3ccccc23)cc(OC)c1CN1CCC(CN2CCC(c3ccc4c5c(cccc35)C(=O)N4C3CCC(=O)NC3=O)CC2)CC1	BRD9-PROTAC-E5
LFCNOSRNWFMQLB-UHFFFAOYSA-N	CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCN(C(=O)CCCCCCCN4Cc5cc6c(cc5C4)C(=O)N(C4CCC(=O)NC4=O)C6=O)CC3)s2)o1	dCDK9-202
HKSBXNVKPFTBIG-WUEKOBJSSA-N	CNc1nc(Nc2ccc(C(=O)N3CCN(CC4CCC(CSC(C)(C)[C@H](NC(=O)C5(F)CC5)C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)CC4)CC3)cc2OC)ncc1Cl	XL01126
LPKVYTQGJNTZKY-UHFFFAOYSA-N	CC(C)(CNC(=O)CCC(=O)NCCCCCCCCCCCCNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O)CN(C(=O)CCl)C1CCS(=O)(=O)C1	PID-34
DQRZNYPHOWVXPQ-YDUPODKQSA-N	Cc1ncsc1-c1ccc([C@H](CO)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)n2cc(OCCCCN3CCCN(c4nccc(-c5noc([C@@]6(C)CCCc7sc(N)c(C#N)c76)n5)n4)[C@@H](C)C3)nn2)cc1	ACBI3
REPLCRNGGWSKTN-JYQLQLLISA-N	C[C@H](CC(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCC4CCN(C(=O)C5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)ccc3c2=O)CC1)c1ccccc1	CST967
ZOSWUNAJRAEGEW-YTIGDUPRSA-N	CCCCCCNNC(=O)c1ccc(N2CCN(CCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)cc1	YX862
CSTHTJLTORVUST-UHFFFAOYSA-N	NCCCCCC(=O)N1CCc2cc(NC(=O)c3ccc(CN(C(=O)c4ccc5c(c4)OCC(=O)N5)C4CC4)cc3)ccc2C1	UNC8732
ZGSWGXNEXAXEGV-XFCHVEHOSA-N	CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCN(CC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)N[C@@H](C)c4ccc(-c5scnc5C)cc4)C(C)(C)C)CC3)cc2OC)ncc1C(F)(F)F	GSK215
PPNNFXIBKLCMTI-WXEAQWFJSA-N	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNC(=O)c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)C(C)(C)C)cc1	UNC6852
