inchikey	organism	dose_value	dose_unit	route	dose_raw	source_db	source
FMQWOAKTQPLQBR-SANMLTNESA-N	Rat	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	BAY-298
FMQWOAKTQPLQBR-SANMLTNESA-N	Rat	2	mg/kg		2.0 mg/Kg	Chemical Probes Portal	BAY-298
JOFQERPJMGKMMX-QGZVFWFLSA-N	Rat					Chemical Probes Portal	AR-C141990
IKPNRMYDOSNVAU-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/kg	Chemical Probes Portal	DNL343
IKPNRMYDOSNVAU-UHFFFAOYSA-N	Dog	0.5	mg/kg		0.5 mg/kg	Chemical Probes Portal	DNL343
IKPNRMYDOSNVAU-UHFFFAOYSA-N	Monkey (Cynomolgus)	0.5	mg/kg		0.5 mg/kg	Chemical Probes Portal	DNL343
OYDTWNVVTPPDDO-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JRD-SIK1/2i-4
OYDTWNVVTPPDDO-UHFFFAOYSA-N	Rat	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JRD-SIK1/2i-4
OYDTWNVVTPPDDO-UHFFFAOYSA-N	Mouse	80	mg/kg		20 and 80 mg/Kg	Chemical Probes Portal	JRD-SIK1/2i-4
UEMPFKOYBHCUIG-QVIWBNHYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	UNC-8969
UEMPFKOYBHCUIG-QVIWBNHYSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	UNC-8969
UEMPFKOYBHCUIG-QVIWBNHYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	UNC-8969
UEMPFKOYBHCUIG-QVIWBNHYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	UNC-8969
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Mouse	3	mg/kg	IV	3 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	MRTX0902
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Mouse	30	mg/kg	PO	3 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	MRTX0902
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MRTX0902
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MRTX0902
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Dog	2	mg/kg	IV	2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MRTX0902
ILPWEAHQRAWJIU-OAHLLOKOSA-N	Dog	10	mg/kg	PO	2 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	MRTX0902
DVFCRTGTEXUFIN-GFCCVEGCSA-N	Mouse	10	mg/kg		1, 10 mg/Kg	Chemical Probes Portal	ABBV-CLS-484
HPBOMWKBZHYYGE-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	WLB-89462
HPBOMWKBZHYYGE-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	WLB-89462
JDUBGYFRJFOXQC-KRWDZBQOSA-N	Mouse					Chemical Probes Portal	CAPIVASERTIB
JDUBGYFRJFOXQC-KRWDZBQOSA-N	Rat					Chemical Probes Portal	CAPIVASERTIB
JDUBGYFRJFOXQC-KRWDZBQOSA-N	Dog					Chemical Probes Portal	CAPIVASERTIB
MCRHRRIGPAVFNY-SFHVURJKSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	CCT374705
MCRHRRIGPAVFNY-SFHVURJKSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	CCT374705
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-405
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-405
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Rat	0.6	mg/kg		0.6 mg/Kg, 1 mg/Kg	Chemical Probes Portal	BAY-405
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Rat	1	mg/kg		0.6 mg/Kg, 1 mg/Kg	Chemical Probes Portal	BAY-405
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-405
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-405
HKXSBJJCHBFTMB-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	GPX4-IN-5
IYFCFYWXRIVCTH-OAHLLOKOSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	NIBR-LTSi
IYFCFYWXRIVCTH-OAHLLOKOSA-N	Mouse	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	NIBR-LTSi
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	TYRA-300
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	TYRA-300
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TYRA-300
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Dog	10	mg/kg		10 mg/Kg	Chemical Probes Portal	TYRA-300
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	TYRA-300
JOAFWIHZEBKYQK-OAHLLOKOSA-N	Monkey (Cynomolgus)	10	mg/kg		10 mg/Kg	Chemical Probes Portal	TYRA-300
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	Rat	5	mg/kg		5 mg/kg	Chemical Probes Portal	CRN04894
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	CRN04894
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	Dog	2.5	mg/kg		2.5 mg/Kg	Chemical Probes Portal	CRN04894
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	CRN04894
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	dWIZ1
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	dWIZ1
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	dWIZ1
YPPSMYLMSKHYAY-UHFFFAOYSA-N	Mouse	2.5	mg/kg		2.5 mg/kg	Chemical Probes Portal	AMG-PERK-44
FOLSZCLZVLICGG-GJYPPUQNSA-N	Mouse	1	mg/kg	IV	1 mg/kg IV, 15 mg/kg PO	Chemical Probes Portal	PF-07265028
FOLSZCLZVLICGG-GJYPPUQNSA-N	Mouse	15	mg/kg	PO	1 mg/kg IV, 15 mg/kg PO	Chemical Probes Portal	PF-07265028
FOLSZCLZVLICGG-GJYPPUQNSA-N	Monkey (Cynomolgus)	0.5	mg/kg	IV	0.5 mg/kg IV, 1 mg/kg PO	Chemical Probes Portal	PF-07265028
FOLSZCLZVLICGG-GJYPPUQNSA-N	Monkey (Cynomolgus)	1	mg/kg	PO	0.5 mg/kg IV, 1 mg/kg PO	Chemical Probes Portal	PF-07265028
AKCDDYGYIGPEKL-JQOQJDEVSA-N	Rat	40	mg/kg		10/40 mg/kg	Chemical Probes Portal	PF-06648671
AKCDDYGYIGPEKL-JQOQJDEVSA-N	Dog	5	mg/kg		5 mg/kg and 20 mg/kg	Chemical Probes Portal	PF-06648671
AKCDDYGYIGPEKL-JQOQJDEVSA-N	Dog	20	mg/kg		5 mg/kg and 20 mg/kg	Chemical Probes Portal	PF-06648671
HFOBENSCBRZVSP-NRFSWKIWSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	CA-170
HFOBENSCBRZVSP-NRFSWKIWSA-N	Mouse	30	mg/kg	PO	1 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	CA-170
XYKISMBNQVUKPW-GOSISDBHSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	UCB9386
XYKISMBNQVUKPW-GOSISDBHSA-N	Mouse					Chemical Probes Portal	UCB9386
JJRRWLVKNLMRSA-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	MS8535
ZZFKEZYGYPWBGP-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	WEE1-IN-7
ZZFKEZYGYPWBGP-UHFFFAOYSA-N	Mouse	60	mg/kg		60 mg/Kg	Chemical Probes Portal	WEE1-IN-7
STQKUEFQEVDNLU-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/kg	Chemical Probes Portal	RO-275
MVYWULXPOKYILU-UHFFFAOYSA-N	Mouse	0.5	mg/kg	IV	0.5 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	MASTL-IN-1
MVYWULXPOKYILU-UHFFFAOYSA-N	Mouse	30	mg/kg	PO	0.5 mg/Kg IV, 30 mg/Kg PO	Chemical Probes Portal	MASTL-IN-1
OLEFHQBTXFCZON-HXUWFJFHSA-N	Mouse	0.5	mg/kg		0.5 mg/Kg	Chemical Probes Portal	JNJ-3738
OLEFHQBTXFCZON-HXUWFJFHSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-3738
OLEFHQBTXFCZON-HXUWFJFHSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	JNJ-3738
OLEFHQBTXFCZON-HXUWFJFHSA-N	Rat	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-3738
OLEFHQBTXFCZON-HXUWFJFHSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	JNJ-3738
OLEFHQBTXFCZON-HXUWFJFHSA-N	Dog	5	mg/kg		5 mg/Kg	Chemical Probes Portal	JNJ-3738
WZMIWVZGYMKUDV-UHFFFAOYSA-N	Mouse	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JNJ-6204
WZMIWVZGYMKUDV-UHFFFAOYSA-N	Mouse	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	JNJ-6204
LPQXZOJIUVOCAL-NRFANRHFSA-N	Mouse	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-9835
LPQXZOJIUVOCAL-NRFANRHFSA-N	Mouse	1	mg/kg		1.0 mg/Kg	Chemical Probes Portal	BAY-9835
LPQXZOJIUVOCAL-NRFANRHFSA-N	Rat	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-9835
LPQXZOJIUVOCAL-NRFANRHFSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-9835
LPQXZOJIUVOCAL-NRFANRHFSA-N	Dog	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	BAY-9835
LPQXZOJIUVOCAL-NRFANRHFSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY-9835
YBXRSCXGRPSTMW-CYBMUJFWSA-N	Mouse					Chemical Probes Portal	ELIMUSERTIB
YBXRSCXGRPSTMW-CYBMUJFWSA-N	Rat					Chemical Probes Portal	ELIMUSERTIB
YBXRSCXGRPSTMW-CYBMUJFWSA-N	Dog					Chemical Probes Portal	ELIMUSERTIB
YBXRSCXGRPSTMW-CYBMUJFWSA-N	Mouse	4	mg/kg		4 mg/Kg	Chemical Probes Portal	ELIMUSERTIB
YBXRSCXGRPSTMW-CYBMUJFWSA-N	Mouse	4	mg/kg		4 mg/Kg	Chemical Probes Portal	ELIMUSERTIB
SCLLZBIBSFTLIN-INOGPEIASA-N	Mouse	30	mg/kg		30 mgKg	Chemical Probes Portal	MRTX1133
DNHPDWGIXIMXSA-CXNSMIOJSA-N	Rat	1	mg/kg		1-30 mg/Kg	Chemical Probes Portal	TENAPANOR
DNHPDWGIXIMXSA-CXNSMIOJSA-N	Mouse	1	mg/kg		1-10 mg/Kg	Chemical Probes Portal	TENAPANOR
MMJPVSDTLGFIQW-UHFFFAOYSA-N	Rat	1	mg/kg	IV	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	BI-4394
MMJPVSDTLGFIQW-UHFFFAOYSA-N	Rat	10	mg/kg	PO	1 mg/Kg IV, 10 mg/Kg PO	Chemical Probes Portal	BI-4394
KVMGAIOTUIGROS-AZUAARDMSA-N	Mouse	1	mg/kg		0.03, 0.1, 0.3 and 1 mg/kg	Chemical Probes Portal	TAK-861
ZGTWRRCZLAOQMY-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	XMU-MP-2
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	BMS-509744
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	BMS-509744
RXSCURXNWIHEAV-UHFFFAOYSA-N	Mouse	0.2	mg/kg		0.2 mg/Kg	Chemical Probes Portal	MDI-114215
RXSCURXNWIHEAV-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	MDI-114215
BJFSUDWKXGMUKA-UHFFFAOYSA-N	Mouse	180	mg/kg		180 mg/kg	Chemical Probes Portal	BI-9564
RNAMYOYQYRYFQY-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/kg	Chemical Probes Portal	UNC0642
QOECJCJVIMVJGX-UHFFFAOYSA-N	Mouse	1	mg/mL		1 mg/mL	Chemical Probes Portal	UNC0638
DPJNKUOXBZSZAI-UHFFFAOYSA-N	Mouse	150	mg/kg		15, 50 or 150 mg/kg	Chemical Probes Portal	UNC1999
OTTJIRVZJJGFTK-SFHVURJKSA-N	Other	0.8	mg/kg		0.8 mg/kg (rat), 10-100 mg/kg (mouse)	Chemical Probes Portal	BAY-598
OTTJIRVZJJGFTK-SFHVURJKSA-N	Other	10	mg/kg		0.8 mg/kg (rat), 10-100 mg/kg (mouse)	Chemical Probes Portal	BAY-598
ZKXZLIFRWWKZRY-KRWDZBQOSA-N	Mouse	10	mg/kg		10 mg/kg, 2 mg/kg (IV)	Chemical Probes Portal	EPZ015666
ZKXZLIFRWWKZRY-KRWDZBQOSA-N	Mouse	2	mg/kg	IV	10 mg/kg, 2 mg/kg (IV)	Chemical Probes Portal	EPZ015666
PSOXOVKYGWBTPB-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg, 40 mg/Kg, 50 mg/Kg	Chemical Probes Portal	GSK2033
PSOXOVKYGWBTPB-UHFFFAOYSA-N	Mouse	40	mg/kg		30 mg/Kg, 40 mg/Kg, 50 mg/Kg	Chemical Probes Portal	GSK2033
PSOXOVKYGWBTPB-UHFFFAOYSA-N	Mouse	50	mg/kg		30 mg/Kg, 40 mg/Kg, 50 mg/Kg	Chemical Probes Portal	GSK2033
MPUQHZXIXSTTDU-QXGSTGNESA-N	Other	10	mg/kg		10-60 mg/kg	Chemical Probes Portal	Pevonedistat
DYIRSNMPIZZNBK-UHFFFAOYSA-N	Mouse	40	mg/kg		4 and 40 mg/kg	Chemical Probes Portal	EED226
DRLCSJFKKILATL-YWCVFVGNSA-N	Other	0.5	mg/kg		0.5 mg/kg (rat)	Chemical Probes Portal	AMG232
ZDNGJXBUEQNFBQ-GCJKJVERSA-N	Rat	35	umol/kg		35-50 µmol/kg	Chemical Probes Portal	KI-696
QJJXYPPXXYFBGM-LFZNUXCKSA-N	Rat	10	mg/kg		1, 2, 5, 10 mg/Kg	Chemical Probes Portal	Tacrolimus
YKNAKDFZAWQEEO-IBGZPJMESA-N	Mouse	3	mg/mL		3 mg/mL	Chemical Probes Portal	I-CBP112
QJZRFPJCWMNVAV-HHHXNRCGSA-N	Mouse					Chemical Probes Portal	ISPINESIB
QJZRFPJCWMNVAV-HHHXNRCGSA-N	Mouse					Chemical Probes Portal	ISPINESIB
JNAHVYVRKWKWKQ-CYBMUJFWSA-N	Other	10	mg/kg		10 mg/kg (mice), 5 mg/kg (rat)	Chemical Probes Portal	Veliparib
JNAHVYVRKWKWKQ-CYBMUJFWSA-N	Other	5	mg/kg		10 mg/kg (mice), 5 mg/kg (rat)	Chemical Probes Portal	Veliparib
FDLYAMZZIXQODN-UHFFFAOYSA-N	Other	10	mg/kg		10 mg/kg (mouse)  , 15 mg/kg (rat), 2.5 mg/kg (dog)	Chemical Probes Portal	Olaparib
FDLYAMZZIXQODN-UHFFFAOYSA-N	Other	15	mg/kg		10 mg/kg (mouse)  , 15 mg/kg (rat), 2.5 mg/kg (dog)	Chemical Probes Portal	Olaparib
FDLYAMZZIXQODN-UHFFFAOYSA-N	Other	2.5	mg/kg		10 mg/kg (mouse)  , 15 mg/kg (rat), 2.5 mg/kg (dog)	Chemical Probes Portal	Olaparib
PCHKPVIQAHNQLW-CQSZACIVSA-N	Other					Chemical Probes Portal	Niraparib
ULXXDDBFHOBEHA-CWDCEQMOSA-N	Mouse	20	mg/kg		20 mg/kg	Chemical Probes Portal	Afatinib
KXBDTLQSDKGAEB-UHFFFAOYSA-N	Other	50	mg/kg		50 mg/kg	Chemical Probes Portal	AVL-292
LGWDVWIZDPGCFG-UHFFFAOYSA-N	Mouse				2 (IV), 10 (PO) mg/Kg	Chemical Probes Portal	PZ2891
SQSZANZGUXWJEA-UHFFFAOYSA-N	Other	100	mg/kg		30, 60, 100 mg/Kg	Chemical Probes Portal	Gandotinib
GMPQGWXPDRNCBL-UHFFFAOYSA-N	Other	10	mg/kg		10 mg/kg	Chemical Probes Portal	eCF506
CYOHGALHFOKKQC-UHFFFAOYSA-N	Mouse	10	mg/kg		10-100 mg/kg	Chemical Probes Portal	Selumetinib
REVJNSVNICWODC-KIDMSAQOSA-N	Mouse	300	mg/kg		300 mg/kg (with extended release vehicle)	Chemical Probes Portal	A-395
DFBDRVGWBHBJNR-BBNFHIFMSA-N	Other	5	mg/kg		5-100 mg/Kg	Chemical Probes Portal	AZD9496
RRZVGDGTWNQAPW-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/kg	Chemical Probes Portal	BAZ2-ICR
ITTRLTNMFYIYPA-UHFFFAOYSA-N	Other	1	mg/kg	IV	1 mg/Kg IV, 10-25 mg/Kg PO	Chemical Probes Portal	WZ4002
ITTRLTNMFYIYPA-UHFFFAOYSA-N	Other	10	mg/kg	PO	1 mg/Kg IV, 10-25 mg/Kg PO	Chemical Probes Portal	WZ4002
PMQUGSPFUBGJCZ-CHOKWEPUSA-N	Other	1	mg/kg	IV	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	CFI-402257
PMQUGSPFUBGJCZ-CHOKWEPUSA-N	Other	5	mg/kg	PO	1 mg/Kg IV, 5 mg/Kg PO	Chemical Probes Portal	CFI-402257
QKPUKWQKXUUTOK-UHFFFAOYSA-N	Other	80	mg/kg		80 mg/kg	Chemical Probes Portal	GPR40ant39
MFYLCAMJNGIULC-KCVUFLITSA-N	Other	0.5	mg/kg		0.5 mg/Kg, 16 mg/Kg, 25 mg/Kg	Chemical Probes Portal	AB680
MFYLCAMJNGIULC-KCVUFLITSA-N	Other	16	mg/kg		0.5 mg/Kg, 16 mg/Kg, 25 mg/Kg	Chemical Probes Portal	AB680
MFYLCAMJNGIULC-KCVUFLITSA-N	Other	25	mg/kg		0.5 mg/Kg, 16 mg/Kg, 25 mg/Kg	Chemical Probes Portal	AB680
PIEQDBPBBQPLPL-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg, 60 mg/Kg	Chemical Probes Portal	DO264
PIEQDBPBBQPLPL-UHFFFAOYSA-N	Mouse	60	mg/kg		30 mg/Kg, 60 mg/Kg	Chemical Probes Portal	DO264
UMUQEMHROZVOTF-LJQANCHMSA-N	Mouse	3	mg/kg		3 mg/kg	Chemical Probes Portal	NT-0796
VPQCHIWQHIOPQS-UHFFFAOYSA-N	Mouse	15	mg/kg	IV	15 mg/Kg IV, 30 mg/Kg IP	Chemical Probes Portal	AS-99
VPQCHIWQHIOPQS-UHFFFAOYSA-N	Mouse	30	mg/kg	IP	15 mg/Kg IV, 30 mg/Kg IP	Chemical Probes Portal	AS-99
HXBRBOYWXDLHDC-UHFFFAOYSA-N	Mouse	2	mg/kg		2 mg/Kg	Chemical Probes Portal	Borussertib
HXBRBOYWXDLHDC-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	Borussertib
HXBRBOYWXDLHDC-UHFFFAOYSA-N	Mouse	20	mg/kg		20 mg/Kg	Chemical Probes Portal	Borussertib
FQAXDSVNYVVQSE-UHFFFAOYSA-N	Other	30	mg/kg		5, 10, 30 mg/Kg	Chemical Probes Portal	HTL14242
VTFWALACVWFKNO-OCJYXSBASA-N	Rat	0.3	mg/kg		0.3 mg/kg	Chemical Probes Portal	BAY 2413555
VTFWALACVWFKNO-OCJYXSBASA-N	Rat	1	mg/kg		1.0 mg/kg	Chemical Probes Portal	BAY 2413555
VTFWALACVWFKNO-OCJYXSBASA-N	Dog	0.3	mg/kg		0.3 mg/kg	Chemical Probes Portal	BAY 2413555
VTFWALACVWFKNO-OCJYXSBASA-N	Dog	1	mg/kg		1.0 mg/kg	Chemical Probes Portal	BAY 2413555
VTFWALACVWFKNO-OCJYXSBASA-N	Monkey (Cynomolgus)	0.3	mg/kg		0.3 mg/kg	Chemical Probes Portal	BAY 2413555
VTFWALACVWFKNO-OCJYXSBASA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	BAY 2413555
RJTJRVASUFIDQM-UHFFFAOYSA-N	Rat	2.5	mg/kg		2.5 mg/Kg	Chemical Probes Portal	MSD-M1PAM
RJTJRVASUFIDQM-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	MSD-M1PAM
RJTJRVASUFIDQM-UHFFFAOYSA-N	Dog	1.5	mg/kg		1.5 mg/Kg	Chemical Probes Portal	MSD-M1PAM
MDGIEDNDSFMSLP-UHFFFAOYSA-N	Other	10	mg/kg		10 mg/Kg	Chemical Probes Portal	Ogerin
BHKDKKZMPODMIQ-UHFFFAOYSA-N	Other				1 IV, 3 PO mg/Kg (M), 0.5 IV, 3 PO mg/Kg (R), 0.1 IV, 0.3 PO mg/Kg (D)	Chemical Probes Portal	Roblitinib
NMQUSJQZQWKQBL-UHFFFAOYSA-N	Other	25	mg/kg		25 mg/Kg	Chemical Probes Portal	AC-4-130
LBVKEEFIPBQIMD-JTQLQIEISA-N	Other	3	mg/kg	IV	3 mg/Kg IV, 10 mg/Kg PO, Reviewer suggest 50-100 mg/Kg	Chemical Probes Portal	AZD1332
LBVKEEFIPBQIMD-JTQLQIEISA-N	Other	10	mg/kg	PO	3 mg/Kg IV, 10 mg/Kg PO, Reviewer suggest 50-100 mg/Kg	Chemical Probes Portal	AZD1332
LBVKEEFIPBQIMD-JTQLQIEISA-N	Other	50	mg/kg		3 mg/Kg IV, 10 mg/Kg PO, Reviewer suggest 50-100 mg/Kg	Chemical Probes Portal	AZD1332
FIVSJYGQAIEMOC-ZGNKEGEESA-N	Other	0.3	mg/kg		0.3 mg/kg, 1.0 mg/Kg IV, o.3 mg/Kg PO	Chemical Probes Portal	ROLAPITANT
FIVSJYGQAIEMOC-ZGNKEGEESA-N	Other	1	mg/kg	IV	0.3 mg/kg, 1.0 mg/Kg IV, o.3 mg/Kg PO	Chemical Probes Portal	ROLAPITANT
FIVSJYGQAIEMOC-ZGNKEGEESA-N	Other	3	mg/kg	PO	0.3 mg/kg, 1.0 mg/Kg IV, o.3 mg/Kg PO	Chemical Probes Portal	ROLAPITANT
WMOAPWVQPPIAFY-HSZRJFAPSA-N	Mouse	3	mg/kg		3 mg/Kg	Chemical Probes Portal	VIP36
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Mouse	5	mg/kg		5 mg/Kg	Chemical Probes Portal	HM-279
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Mouse	30	mg/kg		30 mg/Kg	Chemical Probes Portal	HM-279
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	HM-279
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Rat	10	mg/kg		10 mg/Kg	Chemical Probes Portal	HM-279
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	HM-279
JLNAZAXGWJVJEC-UHFFFAOYSA-N	Dog	6.72	mg/kg		6.72 mg/Kg	Chemical Probes Portal	HM-279
YLGMPWWMPCGYBF-UHFFFAOYSA-N	Mouse					Chemical Probes Portal	AZ3246
YLGMPWWMPCGYBF-UHFFFAOYSA-N	Rat					Chemical Probes Portal	AZ3246
YLGMPWWMPCGYBF-UHFFFAOYSA-N	Dog					Chemical Probes Portal	AZ3246
YLGMPWWMPCGYBF-UHFFFAOYSA-N	Monkey (Cynomolgus)					Chemical Probes Portal	AZ3246
RGHLRMNPUGUZEY-UHFFFAOYSA-N	Rat					Chemical Probes Portal	CG211
RGHLRMNPUGUZEY-UHFFFAOYSA-N	Rat					Chemical Probes Portal	CG211
RGHLRMNPUGUZEY-UHFFFAOYSA-N	Mouse	25	mg/kg		25 mg/kg	Chemical Probes Portal	CG211
RDLSKDOSNKLEAQ-UHFFFAOYSA-N	Other				1 (IV), 5-30 (PO) mg/Kg	Chemical Probes Portal	PF470
KGSBEYKVWODBRD-ICSRJNTNSA-N	Mouse	10	mg/kg		10 mg/Kg	Chemical Probes Portal	CCG258747
XSQUJFKRXZMOKA-PAFIKIDNSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	VX548
XSQUJFKRXZMOKA-PAFIKIDNSA-N	Rat	2	mg/kg		2 mg/Kg	Chemical Probes Portal	VX548
XUZMWHLSFXCVMG-UHFFFAOYSA-N	Other	10	mg/kg		1, 3, 10 mg/Kg	Chemical Probes Portal	Baricitinib
SGSFONPFVRRJLS-UHFFFAOYSA-N	Rat	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Rat	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Mouse	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Dog	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Dog	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Monkey (Cynomolgus)	0.3	mg/kg		0.3 mg/Kg	Chemical Probes Portal	ONO-8430506
SGSFONPFVRRJLS-UHFFFAOYSA-N	Monkey (Cynomolgus)	1	mg/kg		1 mg/Kg	Chemical Probes Portal	ONO-8430506
