inchikey	verdict	pains	toxicophore	rating_in_cell	rating_in_organism	rating_count	published_date	source_db	source
NDVQUNZCNAMROD-RZUBCFFCSA-N	recommended	No	No	3.6666666666666665	0	3	2016-11-15	Chemical Probes Portal	
DFBDRVGWBHBJNR-BBNFHIFMSA-N	recommended	Yes	Yes	4	3.3333333333333335	3	2020-12-02	Chemical Probes Portal	
RRZVGDGTWNQAPW-UHFFFAOYSA-N	recommended	No	No	3	2	3	2016-07-29	Chemical Probes Portal	
ITTRLTNMFYIYPA-UHFFFAOYSA-N	recommended	No	Yes	3	3	3	2020-11-25	Chemical Probes Portal	
OIGNJSKKLXVSLS-VWUMJDOOSA-N	recommended	No	Yes	1	0	1	2017-07-20	Chemical Probes Portal	
PMQUGSPFUBGJCZ-CHOKWEPUSA-N	recommended	No	No	4	4	2	2021-02-02	Chemical Probes Portal	
QKPUKWQKXUUTOK-UHFFFAOYSA-N	recommended	No	No	2.3333333333333335	2	3	2017-05-10	Chemical Probes Portal	
MFYLCAMJNGIULC-KCVUFLITSA-N	recommended	No	Yes	3.6666666666666665	3.6666666666666665	3	2020-07-09	Chemical Probes Portal	
PIEQDBPBBQPLPL-UHFFFAOYSA-N	recommended	No	Yes	3.5	3.5	2	2020-06-16	Chemical Probes Portal	
UMUQEMHROZVOTF-LJQANCHMSA-N	recommended	No	No	3	3	2	2024-07-16	Chemical Probes Portal	
BHUZLJOUHMBZQY-YXQOSMAKSA-N	recommended	No	Yes	3.3333333333333335	3	3	2017-04-10	Chemical Probes Portal	
VPQCHIWQHIOPQS-UHFFFAOYSA-N	recommended	No	Yes	4	3.3333333333333335	3	2021-05-25	Chemical Probes Portal	
HXBRBOYWXDLHDC-UHFFFAOYSA-N	recommended	No	No	3	3	1	2022-02-11	Chemical Probes Portal	
FQAXDSVNYVVQSE-UHFFFAOYSA-N	recommended	No	No	4	4	1	2021-03-05	Chemical Probes Portal	
VTFWALACVWFKNO-OCJYXSBASA-N	recommended	No	No	4	4	2	2024-11-15	Chemical Probes Portal	
RJTJRVASUFIDQM-UHFFFAOYSA-N	recommended	No	No	0	0	0	2021-12-19	Chemical Probes Portal	
MDGIEDNDSFMSLP-UHFFFAOYSA-N	recommended	No	No	3	3	1	2020-05-29	Chemical Probes Portal	
BHKDKKZMPODMIQ-UHFFFAOYSA-N	recommended	No	No	4	0	1	2021-02-01	Chemical Probes Portal	
NMQUSJQZQWKQBL-UHFFFAOYSA-N	recommended	No	No	2.3333333333333335	2	3	2020-05-27	Chemical Probes Portal	
OSXFATOLZGZLSK-UHFFFAOYSA-N	recommended	No	No	1.6666666666666667	1.5	3	2016-08-08	Chemical Probes Portal	
KMFLQPJJHQNKKF-UHFFFAOYSA-N	recommended	No	No	4	0	1	2023-06-30	Chemical Probes Portal	
DUIHHZKTCSNTGM-UHFFFAOYSA-N	recommended	No	No	2.6666666666666665	0	3	2015-12-10	Chemical Probes Portal	
LBVKEEFIPBQIMD-JTQLQIEISA-N	recommended	No	No	4	4	2	2021-02-22	Chemical Probes Portal	
FIVSJYGQAIEMOC-ZGNKEGEESA-N	recommended	No	No	0	0	0	2025-03-17	Chemical Probes Portal	
WMOAPWVQPPIAFY-HSZRJFAPSA-N	recommended	No	No	0	0	0	2025-03-17	Chemical Probes Portal	
YCBIMOYJAYMCOJ-CCEZHUSRSA-N	recommended	No	Yes	0	0	0	2025-03-28	Chemical Probes Portal	
JLNAZAXGWJVJEC-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-03-28	Chemical Probes Portal	
YLGMPWWMPCGYBF-UHFFFAOYSA-N	recommended	No	No	3.5	4	2	2025-03-17	Chemical Probes Portal	
RGHLRMNPUGUZEY-UHFFFAOYSA-N	recommended	Yes	No	3	2	1	2025-03-17	Chemical Probes Portal	
GYKNPXCQINZRLL-UHFFFAOYSA-N	recommended	No	Yes	3	0	1	2024-10-25	Chemical Probes Portal	
RDLSKDOSNKLEAQ-UHFFFAOYSA-N	recommended	No	No	4	4	1	2021-03-05	Chemical Probes Portal	
KGSBEYKVWODBRD-ICSRJNTNSA-N	recommended	No	No	3	2	1	2025-02-07	Chemical Probes Portal	
XSQUJFKRXZMOKA-PAFIKIDNSA-N	recommended	No	No	4	3.3333333333333335	3	2024-05-10	Chemical Probes Portal	
ISNXAOFEMNFJCO-YUXAGFNASA-N	recommended	No	No	3	0	1	2021-06-10	Chemical Probes Portal	
XUZMWHLSFXCVMG-UHFFFAOYSA-N	recommended	No	No	2	2	1	2021-02-16	Chemical Probes Portal	
SGSFONPFVRRJLS-UHFFFAOYSA-N	recommended	No	No	0	4	1	2025-03-17	Chemical Probes Portal	
LGLHCXISMKHLIK-UHFFFAOYSA-N	recommended	No	No	2	0	3	2020-10-13	Chemical Probes Portal	
XLOGLWKOHPIJLV-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.3333333333333335	3	2017-03-09	Chemical Probes Portal	
LOGJQOUIVKBFGH-YBEGLDIGSA-N	recommended	No	No	1	1	3	2021-01-06	Chemical Probes Portal	
JIFCFQDXHMUPGP-UHFFFAOYSA-N	recommended	No	No	4	4	3	2015-12-10	Chemical Probes Portal	
NDEXUOWTGYUVGA-LJQANCHMSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2015-12-10	Chemical Probes Portal	
MUOKSQABCJCOPU-UHFFFAOYSA-N	recommended	No	No	3.5	3	2	2015-12-10	Chemical Probes Portal	
CMWRPDHVGMHLSZ-GFCCVEGCSA-N	recommended	No	No	3.3333333333333335	2.3333333333333335	3	2015-12-10	Chemical Probes Portal	
DADASRPKWOGKCU-FVTQAUBDSA-N	recommended	No	No	1.6666666666666667	1.6666666666666667	3	2015-12-10	Chemical Probes Portal	
HZASIAXCPXTISQ-NVXWUHKLSA-N	recommended	No	No	3.6666666666666665	2	3	2015-12-10	Chemical Probes Portal	
AUMDBEHGJRZSOO-UHFFFAOYSA-N	recommended	No	No	2	1	3	2015-12-10	Chemical Probes Portal	
HDAJDNHIBCDLQF-RUZDIDTESA-N	recommended	No	No	4	3.3333333333333335	3	2015-12-10	Chemical Probes Portal	
LCVIRAZGMYMNNT-UHFFFAOYSA-N	recommended	No	No	4	4	3	2015-12-10	Chemical Probes Portal	
STUWGJZDJHPWGZ-LBPRGKRZSA-N	recommended	No	No	4	4	3	2015-12-10	Chemical Probes Portal	
HTFNVAVTYILUCF-UHFFFAOYSA-N	recommended	No	No	4	2	3	2016-12-05	Chemical Probes Portal	
VEPKQEUBKLEPRA-UHFFFAOYSA-N	recommended	No	No	4	3.6666666666666665	3	2015-12-10	Chemical Probes Portal	
KDGFLJKFZUIJMX-UHFFFAOYSA-N	recommended	No	No	4	4	3	2015-12-10	Chemical Probes Portal	
AHJRHEGDXFFMBM-UHFFFAOYSA-N	recommended	No	No	4	3	3	2015-12-10	Chemical Probes Portal	
ZBCMHWUFWQFPLV-VVOJOOEHSA-N	recommended	No	No	3.6666666666666665	2.6666666666666665	3	2016-11-29	Chemical Probes Portal	
IVUGFMLRJOCGAS-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2015-12-10	Chemical Probes Portal	
JCINBYQJBYJGDM-UHFFFAOYSA-N	recommended	Yes	No	3.6666666666666665	3.6666666666666665	3	2016-07-29	Chemical Probes Portal	
JUSFANSTBFGBAF-IRXDYDNUSA-N	recommended	No	No	3.6666666666666665	4	3	2015-12-10	Chemical Probes Portal	
HXMGCTFLLWPVFM-GOSISDBHSA-N	recommended	No	No	3.6666666666666665	3	3	2017-03-15	Chemical Probes Portal	
DEZZLWQELQORIU-RELWKKBWSA-N	recommended	No	Yes	3.6666666666666665	2.5	3	2015-12-10	Chemical Probes Portal	
BCZUAADEACICHN-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2015-12-10	Chemical Probes Portal	
AQGNHMOJWBZFQQ-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	4	3	2015-07-16	Chemical Probes Portal	
IENLGMOXAQMNEH-CYBMUJFWSA-N	recommended	No	No	3.3333333333333335	3	3	2016-09-09	Chemical Probes Portal	
LHNIIDJUOCFXAP-UHFFFAOYSA-N	recommended	No	No	3.25	3	4	2015-12-10	Chemical Probes Portal	
PSICWGWNIOOULV-UHFFFAOYSA-N	recommended	No	Yes	3	0	3	2016-10-17	Chemical Probes Portal	
UYUHRKLITDJEHB-UHFFFAOYSA-N	recommended	Yes	No	3	1.6666666666666667	3	2015-12-10	Chemical Probes Portal	
MJSHVHLADKXCML-RQNOJGIXSA-N	recommended	Yes	No	3	3	3	2017-04-06	Chemical Probes Portal	
MYKOWOGZBMOVBJ-UHFFFAOYSA-N	recommended	No	No	2.6666666666666665	0	3	2015-12-10	Chemical Probes Portal	
AHYMHWXQRWRBKT-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-04-30	Chemical Probes Portal	
VASPFLVEEOBQOS-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-04-30	Chemical Probes Portal	
AYCPARAPKDAOEN-LJQANCHMSA-N	recommended	No	No	2.5	2.5	4	2015-12-10	Chemical Probes Portal	
DEEOXSOLTLIWMG-UHFFFAOYSA-N	recommended	No	No	2.3333333333333335	2.5	3	2015-12-10	Chemical Probes Portal	
SCFMWQIQBVZOQR-UHFFFAOYSA-N	recommended	No	No	2	2	3	2015-12-10	Chemical Probes Portal	
DTEKTGDVSARYDS-UHFFFAOYSA-N	recommended	No	No	2	1	3	2015-12-10	Chemical Probes Portal	
XQVVPGYIWAGRNI-JOCHJYFZSA-N	recommended	No	No	2	2	3	2015-12-10	Chemical Probes Portal	
QAPAJIZPZGWAND-UHFFFAOYSA-N	recommended	Yes	No	1.6666666666666667	3	3	2015-12-10	Chemical Probes Portal	
KTUFNOKKBVMGRW-UHFFFAOYSA-N	recommended	No	No	1	1	3	2015-12-10	Chemical Probes Portal	
LQBVNQSMGBZMKD-UHFFFAOYSA-N	recommended	No	No	4	4	3	2017-03-07	Chemical Probes Portal	
SOYCFODXNRVBTI-UHFFFAOYSA-N	recommended	No	No	3	2.6666666666666665	3	2017-04-04	Chemical Probes Portal	
JKMWZKPAXZBYEH-JWHWKPFMSA-N	recommended	No	Yes	3	1	1	2017-06-22	Chemical Probes Portal	
XMVAWGSQPHFXKU-UHFFFAOYSA-N	recommended	Yes	No	2.6666666666666665	1.5	3	2017-04-04	Chemical Probes Portal	
ZFBHXVOCZBPADE-SSEXGKCCSA-N	recommended	No	No	4	3	4	2017-04-24	Chemical Probes Portal	
SXQZEMXQTRNLRZ-HXUWFJFHSA-N	recommended	No	Yes	3	0	2	2023-05-18	Chemical Probes Portal	
GXTJETQFYHZHNB-GASCZTMLSA-N	recommended	No	No	4	3	3	2021-01-20	Chemical Probes Portal	
QLXULUNLCRKWRD-UHFFFAOYSA-N	recommended	No	Yes	3	3	2	2020-07-09	Chemical Probes Portal	
JWZSSEWMVYKYKW-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2020-05-17	Chemical Probes Portal	
VYWRYBZVVSPTQN-SANMLTNESA-N	recommended	No	No	4	0	1	2024-12-12	Chemical Probes Portal	
OZFFKOSQNBBYCA-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	0	3	2020-08-03	Chemical Probes Portal	
ONIQOQHATWINJY-UHFFFAOYSA-N	recommended	No	No	0	0	0	2021-02-17	Chemical Probes Portal	
WBLVOWHFRUAMCP-UHFFFAOYSA-N	recommended	No	No	0	0	0	2022-07-06	Chemical Probes Portal	
DTBGJTHCIGPRDA-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.3333333333333335	3	2021-05-06	Chemical Probes Portal	
DKZYXHCYPUVGAF-JCNLHEQBSA-N	recommended	No	No	1.5	2	2	2015-12-10	Chemical Probes Portal	
SXWMIXPJPNCXQQ-UHFFFAOYSA-N	recommended	No	No	2	2	3	2020-11-27	Chemical Probes Portal	
BKWJAKQVGHWELA-UHFFFAOYSA-N	recommended	Yes	No	2.5	3	2	2020-10-26	Chemical Probes Portal	
YKDZIFFKQUNVHH-UHFFFAOYSA-N	recommended	No	No	3	0	2	2021-01-30	Chemical Probes Portal	
GJYVLTPTDBQQCY-UHFFFAOYSA-N	recommended	No	No	3	2	2	2021-01-30	Chemical Probes Portal	
IRTDIKMSKMREGO-OAHLLOKOSA-N	recommended	No	No	3	3.3333333333333335	3	2020-10-26	Chemical Probes Portal	
SUNXHXDJOIXABJ-NSHDSACASA-N	recommended	No	No	3.3333333333333335	0	3	2020-11-27	Chemical Probes Portal	
CDOOFZZILLRUQH-GDLZYMKVSA-N	recommended	No	No	3	3	3	2020-11-17	Chemical Probes Portal	
VMJFTOSOFDEKTM-UHFFFAOYSA-N	recommended	No	No	3.5	3.5	2	2020-11-26	Chemical Probes Portal	
WKIALOXOAZXGMG-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	4	3	2020-11-26	Chemical Probes Portal	
XWQVQSXLXAXOPJ-QNGMFEMESA-N	recommended	No	No	4	0	2	2021-05-11	Chemical Probes Portal	
KNLROUBMVYVLGX-UHFFFAOYSA-N	recommended	No	Yes	2.3333333333333335	2.3333333333333335	3	2016-09-09	Chemical Probes Portal	
AUWUGRCKTQSGJY-HHHXNRCGSA-N	recommended	No	No	2.3333333333333335	2	3	2016-08-08	Chemical Probes Portal	
IXZOHGPZAQLIBH-NRFANRHFSA-N	recommended	No	No	0	0	0	2023-01-17	Chemical Probes Portal	
GSGDUDAFETZSPM-IATAILRESA-N	recommended	No	No	0	0	0	2025-03-04	Chemical Probes Portal	
BANRYGZZIMCKNA-OYGJEQPESA-N	recommended	No	No	3	0	1	2020-11-24	Chemical Probes Portal	
PWBHUSLMHZLGRN-UHFFFAOYSA-N	recommended	No	Yes	3.5	3.5	2	2021-03-15	Chemical Probes Portal	
WCPTUQOMNJBIET-CALCHBBNSA-N	recommended	No	No	3	3	3	2016-07-29	Chemical Probes Portal	
NWGMIELHSCQGOG-ZDUSSCGKSA-N	recommended	No	No	2.6666666666666665	2	3	2016-07-29	Chemical Probes Portal	
FMTVWAGUJRUAKE-UHFFFAOYSA-N	recommended	No	No	4	0	3	2015-11-05	Chemical Probes Portal	
OHRURASPPZQGQM-GCCNXGTGSA-N	recommended	No	No	3.6666666666666665	3	3	2017-04-11	Chemical Probes Portal	
OHRDCQFCAWLDBP-SBUREZEXSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2020-10-23	Chemical Probes Portal	
KKFFOOWORPUAJB-NVXWUHKLSA-N	recommended	No	No	3.5	3.5	2	2024-01-18	Chemical Probes Portal	
XCGYXEVLQIIEJH-UHFFFAOYSA-N	recommended	No	No	3	0	3	2021-01-20	Chemical Probes Portal	
BNTAEJNPQLMGDJ-LLVKDONJSA-N	recommended	No	No	2.5	2.5	2	2020-06-23	Chemical Probes Portal	
PFPSFENQCNMITC-MRXNPFEDSA-N	recommended	No	No	4	2.3333333333333335	3	2016-08-08	Chemical Probes Portal	
WXRGFPHDRFQODR-ICLZECGLSA-N	recommended	No	No	4	1	4	2016-08-08	Chemical Probes Portal	
ULNXAWLQFZMIHX-UHFFFAOYSA-N	recommended	No	No	4	0	3	2015-10-02	Chemical Probes Portal	
PFHDWRIVDDIFRP-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	2	3	2016-08-08	Chemical Probes Portal	
NSQSAUGJQHDYNO-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	2.3333333333333335	3	2016-08-08	Chemical Probes Portal	
CACMCLIHCDTJHL-IDTAVKCVSA-N	recommended	No	No	2	1	3	2016-08-08	Chemical Probes Portal	
XGVXKJKTISMIOW-ZDUSSCGKSA-N	recommended	No	No	4	0	1	2025-02-07	Chemical Probes Portal	
LQTWDAYNGMMHLV-UHFFFAOYSA-N	recommended	No	No	2	2.3333333333333335	3	2016-07-29	Chemical Probes Portal	
HPODOLXTMDHLLC-QGZVFWFLSA-N	recommended	No	No	3	2.6666666666666665	3	2017-07-06	Chemical Probes Portal	
PTPNCCWOTBBVJR-UHFFFAOYSA-N	recommended	No	No	4	3	1	2021-01-22	Chemical Probes Portal	
ATFQBBCQZKVZJN-QMMMGPOBSA-N	recommended	No	No	3	3	2	2020-10-20	Chemical Probes Portal	
QLPHOXTXAKOFMU-WBVHZDCISA-N	recommended	No	No	4	2.6666666666666665	3	2015-12-10	Chemical Probes Portal	
XKQLNDPUQSZBJW-QGHHPUGFSA-N	recommended	No	No	4	0	1	2020-06-17	Chemical Probes Portal	
VOVZXURTCKPRDQ-CQSZACIVSA-N	recommended	No	No	4	4	3	2020-11-23	Chemical Probes Portal	
YHMDHAMZFMNMTF-MSOLQXFVSA-N	recommended	No	No	4	0	1	2022-07-21	Chemical Probes Portal	
IIQUYGWWHIHOCF-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.3333333333333335	3	2015-12-10	Chemical Probes Portal	
OINGHOPGNMYCAB-INIZCTEOSA-N	recommended	No	No	3.6666666666666665	1.3333333333333333	3	2016-11-29	Chemical Probes Portal	
JBGYKRAZYDNCNV-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2020-08-10	Chemical Probes Portal	
DMIDPTCQPIJYFE-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	2.5	3	2015-10-02	Chemical Probes Portal	
HSVRUECLQUGTDS-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2021-05-20	Chemical Probes Portal	
VUIRVWPJNKZOSS-UHFFFAOYSA-N	recommended	No	No	3.3333333333333335	0	3	2016-10-14	Chemical Probes Portal	
XMWUCMFVDXDRDE-NRFANRHFSA-N	recommended	No	No	3.3333333333333335	3	3	2016-12-08	Chemical Probes Portal	
VIQXILLOJLATEF-UHFFFAOYSA-N	recommended	No	No	2.5	0	2	2020-11-05	Chemical Probes Portal	
UJGTUKMAJVCBIS-UHFFFAOYSA-N	recommended	No	No	2	0	2	2021-06-10	Chemical Probes Portal	
ZPNTXOKOIHPCLI-UHFFFAOYSA-N	recommended	No	No	2	0	3	2022-06-08	Chemical Probes Portal	
NVGROBHDOYRPAN-FPTDNZKUSA-N	recommended	No	No	0	0	0	2021-12-19	Chemical Probes Portal	
VKQBTIMLSDGNLG-QHCPKHFHSA-N	recommended	No	No	0	0	0	2021-12-19	Chemical Probes Portal	
ZNNLBTZKUZBEKO-UHFFFAOYSA-N	recommended	No	No	3	3.5	2	2017-08-09	Chemical Probes Portal	
FAEKWTJYAYMJKF-QHCPKHFHSA-N	recommended	No	No	2.5	3	2	2017-08-09	Chemical Probes Portal	
LYPAFUINURXJSG-AWEZNQCLSA-N	recommended	No	No	4	3.3333333333333335	3	2020-10-21	Chemical Probes Portal	
JGWRKYUXBBNENE-UHFFFAOYSA-N	recommended	No	No	3	3	1	2022-10-05	Chemical Probes Portal	
RZLXOEIALAVGKH-UHFFFAOYSA-N	recommended	No	No	0	0	0	2022-10-05	Chemical Probes Portal	
ZKIQFLSGMMYCGS-SANMLTNESA-N	recommended	No	No	4	3	1	2021-03-29	Chemical Probes Portal	
PMJIHLSCWIDGMD-UHFFFAOYSA-N	recommended	No	No	2	0	3	2024-04-03	Chemical Probes Portal	
NIHAFOURWLZLFN-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2023-12-20	Chemical Probes Portal	
KKMZWHRTQLNOCF-UHFFFAOYSA-N	recommended	No	No	2.6666666666666665	0	3	2023-02-13	Chemical Probes Portal	
NFHSJYKXENYICE-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-04-30	Chemical Probes Portal	
GOVYBPLHWIEHEJ-UHFFFAOYSA-N	recommended	Yes	Yes	3	3	2	2017-07-20	Chemical Probes Portal	
OJQMKCBWYCWFPU-UHFFFAOYSA-N	recommended	No	No	4	4	1	2025-04-30	Chemical Probes Portal	
WXTJCPHELGTTJU-FMKPAKJESA-N	recommended	No	No	3.5	3	2	2025-02-17	Chemical Probes Portal	
JYYLVUFNAHSSFE-UHFFFAOYSA-N	recommended	No	No	3	3.5	2	2025-04-30	Chemical Probes Portal	
DNVFTXQYIYFQBW-UHFFFAOYSA-N	recommended	No	Yes	3	0	1	2023-02-13	Chemical Probes Portal	
NDVITLLKZQXKGU-IBGZPJMESA-N	recommended	No	No	2.5	0	2	2025-03-24	Chemical Probes Portal	
QYJLBHRAPDJOSO-NVXWUHKLSA-N	recommended	No	No	3	0	1	2025-03-17	Chemical Probes Portal	
HEAUOKZIVMZVQL-VWLOTQADSA-N	recommended	No	No	4	4	1	2025-04-30	Chemical Probes Portal	
ASRLBLHATMXGPC-UHFFFAOYSA-N	recommended	No	No	4	0	1	2025-05-02	Chemical Probes Portal	
POKVQQVLRJLUAK-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	3.6666666666666665	3	2025-05-26	Chemical Probes Portal	
RKAFYSIKAVFVPS-UHFFFAOYSA-N	recommended	No	Yes	4	4	1	2025-03-17	Chemical Probes Portal	
XVGSKZXXLKUEIO-MRXNPFEDSA-N	recommended	No	No	3	3	2	2025-03-17	Chemical Probes Portal	
NRHPFMQPXSSELC-QHCPKHFHSA-N	recommended	No	No	3	0	1	2025-05-16	Chemical Probes Portal	
GJMZWYLOARVASY-NTCAYCPXSA-N	recommended	No	Yes	4	0	3	2017-04-24	Chemical Probes Portal	
KTBSXLIQKWEBRB-UHFFFAOYSA-N	recommended	No	No	3	3	2	2025-04-30	Chemical Probes Portal	
HXYXHSDYBDFOFO-INIZCTEOSA-N	recommended	No	No	0	4	1	2025-04-30	Chemical Probes Portal	
HHFWQMFTPDFWLM-UHFFFAOYSA-N	recommended	No	No	0	1	1	2025-07-31	Chemical Probes Portal	
FSQGWBXWGNWEAV-CMDGGOBGSA-N	recommended	No	Yes	0	0	0	2025-08-01	Chemical Probes Portal	
OXTSYWDBUVRXFF-GDLZYMKVSA-N	recommended	Yes	No	0	0	0	2025-08-04	Chemical Probes Portal	
KRNAOFGYEFKHPB-ANJVHQHFSA-N	recommended	No	No	4	4	1	2025-02-07	Chemical Probes Portal	
LBFYQISQYCGDDW-UHFFFAOYSA-N	recommended	No	No	4	3.3333333333333335	3	2017-01-13	Chemical Probes Portal	
WBFSPPPOPIJCLF-UHFFFAOYSA-N	recommended	No	Yes	3	3	1	2025-08-04	Chemical Probes Portal	
XFBJUMZGUOUWSC-UHFFFAOYSA-N	recommended	No	Yes	3	0	1	2025-08-01	Chemical Probes Portal	
JLIJJLLYTGASQX-UHFFFAOYSA-N	recommended	No	No	3	0	2	2025-08-01	Chemical Probes Portal	
FUEYCNUHTBZPRF-SVBPBHIXSA-N	recommended	No	Yes	4	4	1	2025-08-14	Chemical Probes Portal	
KDTQFQYXTWVBCC-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-08-24	Chemical Probes Portal	
GSLHDZCTAHKMDW-UHFFFAOYSA-N	recommended	No	No	3	3	1	2025-08-01	Chemical Probes Portal	
DXAQGYQVEJTSTD-UHFFFAOYSA-N	recommended	No	No	4	1.5	2	2025-08-04	Chemical Probes Portal	
ODRITQGYYWHQGM-INIZCTEOSA-N	recommended	No	No	0	0	0	2025-09-05	Chemical Probes Portal	
BODASLVEZBWITD-ACCUITESSA-N	recommended	Yes	Yes	2	1	1	2025-03-17	Chemical Probes Portal	
XBWKVZHZUZNMJE-UHFFFAOYSA-N	recommended	No	No	3.6666666666666665	0	3	2024-02-19	Chemical Probes Portal	
OYMNPJXKQVTQTR-UHFFFAOYSA-N	recommended	No	No	2.5	1	2	2022-11-07	Chemical Probes Portal	
BXNMZRPTQFVRFA-QGZVFWFLSA-N	recommended	No	No	4	3	1	2022-01-21	Chemical Probes Portal	
WCWUXEGQKLTGDX-LLVKDONJSA-N	recommended	No	No	2	2	1	2021-02-16	Chemical Probes Portal	
HTCJUBZBSJQWBW-CQSZACIVSA-N	recommended	No	No	3.5	4	3	2022-10-07	Chemical Probes Portal	
VSOUDUXMPUHJEU-UHFFFAOYSA-N	recommended	No	No	4	4	2	2023-12-22	Chemical Probes Portal	
RSJAXPUYVJKAAA-JPGJPTAESA-N	recommended	No	No	3.5	2.5	2	2021-03-12	Chemical Probes Portal	
ATALOFNDEOCMKK-OITMNORJSA-N	recommended	No	No	3.5	3.5	2	2023-11-03	Chemical Probes Portal	
ATHZIFFSGSWIAU-UHFFFAOYSA-N	recommended	No	No	2.5	1.5	2	2023-10-16	Chemical Probes Portal	
UXZAJSZFFARTEI-YRPNKDGESA-N	recommended	No	No	3.5	3	3	2022-03-19	Chemical Probes Portal	
YHGBLECINAKBKX-UHFFFAOYSA-N	recommended	No	No	3	2	2	2024-05-31	Chemical Probes Portal	
NCWQLHHDGDXIJN-UHFFFAOYSA-N	recommended	No	Yes	4	4	2	2022-10-05	Chemical Probes Portal	
OAEWNSKRLBVVBV-QSEAXJEQSA-N	recommended	No	No	3.5	3	2	2022-01-14	Chemical Probes Portal	
QLOHOGRMRUDDPM-LBPRGKRZSA-N	recommended	No	No	2	3	2	2023-10-09	Chemical Probes Portal	
FOBFICSYUINKAA-XMMPIXPASA-N	recommended	No	No	3	0	3	2023-11-03	Chemical Probes Portal	
PUKBOVABABRILL-YZNIXAGQSA-N	recommended	No	No	4	4	3	2022-10-07	Chemical Probes Portal	
FJZNNKJZHQFMCK-LRDDRELGSA-N	recommended	No	No	2.5	2.3333333333333335	3	2024-03-03	Chemical Probes Portal	
BZCALJIHZVNMGJ-HSZRJFAPSA-N	recommended	No	No	3.3333333333333335	3.6666666666666665	3	2021-01-12	Chemical Probes Portal	
KDFQABSFVYLGPM-QFIPXVFZSA-N	recommended	No	No	3	3	2	2022-06-15	Chemical Probes Portal	
PZGSYNNVPNLHQG-SANMLTNESA-N	recommended	No	No	3.6666666666666665	3	3	2022-01-31	Chemical Probes Portal	
OGJGQVFWEPNYSB-UHFFFAOYSA-N	recommended	No	No	3	2.6666666666666665	3	2022-07-04	Chemical Probes Portal	
AGVNHDNTFYHZNL-QGZVFWFLSA-N	recommended	No	No	3	0	2	2023-10-16	Chemical Probes Portal	
VXNAMCLMCBLNOL-NFQMXDRXSA-N	recommended	No	No	4	2	2	2024-01-18	Chemical Probes Portal	
HVVLGXULBVAFRZ-UHFFFAOYSA-N	recommended	No	No	3.5	3.5	2	2024-03-18	Chemical Probes Portal	
HLCHESOMJVGDSJ-LOYHVIPDSA-N	recommended	No	No	3.5	2.5	2	2022-07-01	Chemical Probes Portal	
VOSAWOSMGPKQEQ-OALUTQOASA-N	recommended	No	No	4	3.3333333333333335	3	2023-08-10	Chemical Probes Portal	
DTCZNKWBDTXEBS-UHFFFAOYSA-N	recommended	No	No	4	0	2	2024-07-10	Chemical Probes Portal	
PTOIAAWZLUQTIO-GXFFZTMASA-N	recommended	No	No	3.3333333333333335	0	3	2025-03-17	Chemical Probes Portal	
TYXSIXOYTBHZFA-UHFFFAOYSA-N	recommended	No	No	3	3.5	2	2020-05-29	Chemical Probes Portal	
PMEQBGAGFZDWQX-UHFFFAOYSA-N	recommended	No	Yes	3	2	2	2022-11-24	Chemical Probes Portal	
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-11-17	Chemical Probes Portal	
CZQHHVNHHHRRDU-UHFFFAOYSA-N	unsuitable	No	No	0	0	0	2016-12-15	Chemical Probes Portal	
QXURFIGBRGWPQD-UHFFFAOYSA-N	recommended	No	No	3.5	0	2	2020-05-17	Chemical Probes Portal	
AFJRYPJIKHMNGL-UHFFFAOYSA-N	recommended	No	No	4	4	1	2025-11-17	Chemical Probes Portal	
LPORLBPACXEOET-UHFFFAOYSA-N	recommended	No	No	0	0	0	2025-12-05	Chemical Probes Portal	
GQCXHIKRWBIQMD-AKJBCIBTSA-N	recommended	Yes	No	4	4	1	2025-12-05	Chemical Probes Portal	
