inchikey	source_db	property	ordinal	value
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Chemical Probes Portal	toxicophore	0	No
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Chemical Probes Portal	published_date	0	2023-10-09
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Chemical Probes Portal	canSAR_ID	0	4199072
QLOHOGRMRUDDPM-LBPRGKRZSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/cvn417
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	rating_in_cell	0	3
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	rating_in_organism	0	0
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	rating_count	0	3
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	unsuitable	0	No
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	pains	0	No
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	toxicophore	0	No
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	published_date	0	2023-11-03
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	canSAR_ID	0	454421
FOBFICSYUINKAA-XMMPIXPASA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bn81644
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	rating_in_cell	0	4
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	rating_in_organism	0	4
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	rating_count	0	3
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	unsuitable	0	No
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	pains	0	No
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	toxicophore	0	No
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	published_date	0	2022-10-07
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	canSAR_ID	0	866320
PUKBOVABABRILL-YZNIXAGQSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/avacopan
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	rating_in_cell	0	2.5
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	rating_in_organism	0	2.3333333333333335
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	rating_count	0	3
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	unsuitable	0	No
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	pains	0	No
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	toxicophore	0	No
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	published_date	0	2024-03-03
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	canSAR_ID	0	3581837
FJZNNKJZHQFMCK-LRDDRELGSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bms-986235
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	rating_in_cell	0	3.3333333333333335
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	rating_in_organism	0	3.6666666666666665
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	rating_count	0	3
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	unsuitable	0	No
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	pains	0	No
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	toxicophore	0	No
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	published_date	0	2021-01-12
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	canSAR_ID	0	725968
BZCALJIHZVNMGJ-HSZRJFAPSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/fasiglifam
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	rating_in_cell	0	3
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	rating_in_organism	0	3
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	rating_count	0	2
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	unsuitable	0	No
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	pains	0	No
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	toxicophore	0	No
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	published_date	0	2022-06-15
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	canSAR_ID	0	233191
KDFQABSFVYLGPM-QFIPXVFZSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/l-365260
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	rating_in_cell	0	3.6666666666666665
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	rating_in_organism	0	3
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	rating_count	0	3
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	unsuitable	0	No
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	pains	0	No
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	toxicophore	0	No
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	published_date	0	2022-01-31
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	canSAR_ID	0	3194418
PZGSYNNVPNLHQG-SANMLTNESA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-784
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	2.6666666666666665
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	3
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2022-07-04
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1402318
OGJGQVFWEPNYSB-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/l-745870
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	rating_in_cell	0	3
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	rating_in_organism	0	0
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	rating_count	0	2
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	unsuitable	0	No
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	pains	0	No
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	toxicophore	0	No
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	published_date	0	2023-10-16
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	canSAR_ID	0	1390754
AGVNHDNTFYHZNL-QGZVFWFLSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/sb-258719
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	rating_in_cell	0	4
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	rating_in_organism	0	2
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	rating_count	0	2
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	unsuitable	0	No
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	pains	0	No
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	toxicophore	0	No
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	published_date	0	2024-01-18
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	canSAR_ID	0	3881267
VXNAMCLMCBLNOL-NFQMXDRXSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bi-2081
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3.5
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	3.5
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2024-03-18
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	4199098
HVVLGXULBVAFRZ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-6096
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	rating_in_cell	0	3.5
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	rating_in_organism	0	2.5
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	rating_count	0	2
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	unsuitable	0	No
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	pains	0	No
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	toxicophore	0	No
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	published_date	0	2022-07-01
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	canSAR_ID	0	862913
HLCHESOMJVGDSJ-LOYHVIPDSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/thiq
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	rating_in_cell	0	4
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	rating_in_organism	0	3.3333333333333335
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	rating_count	0	3
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	unsuitable	0	No
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	pains	0	No
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	toxicophore	0	No
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	published_date	0	2023-08-10
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	canSAR_ID	0	3935413
VOSAWOSMGPKQEQ-OALUTQOASA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/firazorexton
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	4
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2024-07-10
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	4233127
DTCZNKWBDTXEBS-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/emraclidine
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	rating_in_cell	0	3.3333333333333335
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	rating_in_organism	0	0
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	rating_count	0	3
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	unsuitable	0	No
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	pains	0	No
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	toxicophore	0	No
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	published_date	0	2025-03-17
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	canSAR_ID	0	1099527
PTOIAAWZLUQTIO-GXFFZTMASA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/tasimelteon
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	3.5
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2020-05-29
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	136711
TYXSIXOYTBHZFA-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/tp-024
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	2
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2022-11-24
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	442977
PMEQBGAGFZDWQX-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ml075
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-11-17
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	7437528
ZPCGODCPRDIFRQ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/glpg4970
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	Yes
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2016-12-15
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1394412
CZQHHVNHHHRRDU-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/unsuitables/ly294002
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3.5
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2020-05-17
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	2920850
QXURFIGBRGWPQD-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/bay-885
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	4
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	4
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	1
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-11-17
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	1247060
AFJRYPJIKHMNGL-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/ro4938581
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	0
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	0
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-12-05
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	7437531
LPORLBPACXEOET-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/lp46
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	rating_in_cell	0	4
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	rating_in_organism	0	4
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	rating_count	0	1
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	unsuitable	0	No
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	pains	0	Yes
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	toxicophore	0	No
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	published_date	0	2025-12-05
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	canSAR_ID	0	3317379
GQCXHIKRWBIQMD-AKJBCIBTSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/giredestrant
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	rating_in_cell	0	4
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	rating_in_organism	0	4
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	rating_count	0	2
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	unsuitable	0	No
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	pains	0	No
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	toxicophore	0	No
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	published_date	0	2025-08-14
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	canSAR_ID	0	7437520
QAKJEKTXKXAPBP-MGCURZBSSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/nk7-902
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	rating_in_cell	0	3.5
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	rating_in_organism	0	3.5
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	rating_count	0	2
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	unsuitable	0	No
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	pains	0	No
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	toxicophore	0	No
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	published_date	0	2024-02-28
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	canSAR_ID	0	
ODOJVROSIRINJT-LJQANCHMSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/c3td879
ODOJVROSIRINJT-LJQANCHMSA-N	PubChem	structure_source	0	pubchem:name:C3TD879
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	rating_in_cell	0	3
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	rating_in_organism	0	3
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	rating_count	0	1
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	unsuitable	0	No
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	pains	0	No
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	toxicophore	0	No
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	published_date	0	2025-06-02
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	canSAR_ID	0	7437507
ZUFHZMHKCFCIHV-JRFCFUNGSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/axl-in-68
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	2.5
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	0
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	No
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	Yes
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-07-31
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	7437509
LTNDTFYBIKTRBQ-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/jnk2_3-cov56d
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	4
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	4
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	2
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	Yes
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-11-11
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	865059
OVUNRYUVDVWTTE-UHFFFAOYSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/jnj-31020028
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	rating_in_cell	0	3
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	rating_in_organism	0	0
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	rating_count	0	2
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	unsuitable	0	No
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	pains	0	No
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	toxicophore	0	No
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	published_date	0	2025-11-27
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	canSAR_ID	0	3932671
HUOLMBXGHHSYHC-QWQFASRJSA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/nx-1607
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	rating_in_cell	0	4
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	rating_in_organism	0	3
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	rating_count	0	2
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	unsuitable	0	No
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	pains	0	No
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	toxicophore	0	No
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	published_date	0	2025-11-27
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	canSAR_ID	0	7115511
CEGVLCNHZDUFIJ-NSHDSACASA-N	Chemical Probes Portal	url	0	https://www.chemicalprobes.org/azd4144
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_cell	0	3
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	rating_in_organism	0	4
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	rating_count	0	1
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	unsuitable	0	No
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	pains	0	Yes
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	toxicophore	0	No
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	published_date	0	2025-11-17
ZVDNXHUSIKGTSF-UHFFFAOYSA-N	Chemical Probes Portal	canSAR_ID	0	4152804
