uniprot_id	target_key	hgnc	species
Q9H237	PORCN	PORCN	Homo sapiens (Human)
Q07869	PPARA	PPARA	Homo sapiens (Human)
Q03181	PPARD	PPARD	Homo sapiens (Human)
P37231	PPARG	PPARG	Homo sapiens (Human)
Q06203	PPAT	PPAT	Homo sapiens (Human)
P62937	PPIA	PPIA	Homo sapiens (Human)
P23284	PPIB	PPIB	Homo sapiens (Human)
Q08752	PPID	PPID	Homo sapiens (Human)
O15297	PPM1D	PPM1D	Homo sapiens (Human)
Q9Y570	PPME1	PPME1	Homo sapiens (Human)
P50336	PPOX	PPOX	Homo sapiens (Human)
P62136	PPP1CA	PPP1CA	Homo sapiens (Human)
P62140	PPP1CB	PPP1CB	Homo sapiens (Human)
P36873	PPP1CC	PPP1CC	Homo sapiens (Human)
O75807	PPP1R15A	PPP1R15A	Homo sapiens (Human)
P67775	PPP2CA	PPP2CA	Homo sapiens (Human)
P62714	PPP2CB	PPP2CB	Homo sapiens (Human)
P30154	PPP2R1B	PPP2R1B	Homo sapiens (Human)
Q9Y5P8	PPP2R3B	PPP2R3B	Homo sapiens (Human)
Q969Q6	PPP2R3C	PPP2R3C	Homo sapiens (Human)
Q08209	PPP3CA	PPP3CA	Homo sapiens (Human)
P16298	PPP3CB	PPP3CB	Homo sapiens (Human)
P48454	PPP3CC	PPP3CC	Homo sapiens (Human)
P63098	PPP3R1	PPP3R1	Homo sapiens (Human)
Q96LZ3	PPP3R2	PPP3R2	Homo sapiens (Human)
P50897	PPT1	PPT1	Homo sapiens (Human)
P42785	PRCP	PRCP	Homo sapiens (Human)
Q9NQV7	PRDM9	PRDM9	Homo sapiens (Human)
P48147	PREP	PREP	Homo sapiens (Human)
P49642	PRIM1	PRIM1	Homo sapiens (Human)
Q13131	PRKAA1	PRKAA1	Homo sapiens (Human)
P54646	PRKAA2	PRKAA2	Homo sapiens (Human)
Q9Y478	PRKAB1	PRKAB1	Homo sapiens (Human)
O43741	PRKAB2	PRKAB2	Homo sapiens (Human)
P17612	PRKACA	PRKACA	Homo sapiens (Human)
P22694	PRKACB	PRKACB	Homo sapiens (Human)
P22612	PRKACG	PRKACG	Homo sapiens (Human)
P54619	PRKAG1	PRKAG1	Homo sapiens (Human)
Q9UGJ0	PRKAG2	PRKAG2	Homo sapiens (Human)
Q9UGI9	PRKAG3	PRKAG3	Homo sapiens (Human)
P17252	PRKCA	PRKCA	Homo sapiens (Human)
P05771	PRKCB	PRKCB	Homo sapiens (Human)
Q05655	PRKCD	PRKCD	Homo sapiens (Human)
Q02156	PRKCE	PRKCE	Homo sapiens (Human)
P05129	PRKCG	PRKCG	Homo sapiens (Human)
C0HM02	PRKCH	PRKCH	Homo sapiens (Human)
P41743	PRKCI	PRKCI	Homo sapiens (Human)
Q04759	PRKCQ	PRKCQ	Homo sapiens (Human)
Q05513	PRKCZ	PRKCZ	Homo sapiens (Human)
Q15139	PRKD1	PRKD1	Homo sapiens (Human)
Q9BZL6	PRKD2	PRKD2	Homo sapiens (Human)
O94806	PRKD3	PRKD3	Homo sapiens (Human)
P78527	PRKDC	PRKDC	Homo sapiens (Human)
Q13976	PRKG1	PRKG1	Homo sapiens (Human)
P51817	PRKX	PRKX	Homo sapiens (Human)
P01236	PRL	PRL	Homo sapiens (Human)
Q99873	PRMT1	PRMT1	Homo sapiens (Human)
O60678	PRMT3	PRMT3	Homo sapiens (Human)
O14744	PRMT5	PRMT5	Homo sapiens (Human)
Q96LA8	PRMT6	PRMT6	Homo sapiens (Human)
Q9NVM4	PRMT7	PRMT7	Homo sapiens (Human)
Q9NR22	PRMT8	PRMT8	Homo sapiens (Human)
F7VJQ1	PRNP	PRNP	Homo sapiens (Human)
P04070	PROC	PROC	Homo sapiens (Human)
Q8TCW9	PROKR1	PROKR1	Homo sapiens (Human)
O43172	PRPF4	PRPF4	Homo sapiens (Human)
P07477	PRSS1	PRSS1	Homo sapiens (Human)
P07478	PRSS2	PRSS2	Homo sapiens (Human)
P35030	PRSS3	PRSS3	Homo sapiens (Human)
Q16651	PRSS8	PRSS8	Homo sapiens (Human)
P49768	PSEN1	PSEN1	Homo sapiens (Human)
P49810	PSEN2	PSEN2	Homo sapiens (Human)
Q9NZ42	PSENEN	PSENEN	Homo sapiens (Human)
P25786	PSMA1	PSMA1	Homo sapiens (Human)
P25787	PSMA2	PSMA2	Homo sapiens (Human)
P25788	PSMA3	PSMA3	Homo sapiens (Human)
P25789	PSMA4	PSMA4	Homo sapiens (Human)
P28066	PSMA5	PSMA5	Homo sapiens (Human)
P60900	PSMA6	PSMA6	Homo sapiens (Human)
O14818	PSMA7	PSMA7	Homo sapiens (Human)
Q8TAA3	PSMA8	PSMA8	Homo sapiens (Human)
P20618	PSMB1	PSMB1	Homo sapiens (Human)
P40306	PSMB10	PSMB10	Homo sapiens (Human)
A5LHX3	PSMB11	PSMB11	Homo sapiens (Human)
P49721	PSMB2	PSMB2	Homo sapiens (Human)
P49720	PSMB3	PSMB3	Homo sapiens (Human)
P28070	PSMB4	PSMB4	Homo sapiens (Human)
P28074	PSMB5	PSMB5	Homo sapiens (Human)
P28072	PSMB6	PSMB6	Homo sapiens (Human)
Q99436	PSMB7	PSMB7	Homo sapiens (Human)
P28062	PSMB8	PSMB8	Homo sapiens (Human)
P28065	PSMB9	PSMB9	Homo sapiens (Human)
P17980	PSMC3	PSMC3	Homo sapiens (Human)
P62195	PSMC5	PSMC5	Homo sapiens (Human)
Q99460	PSMD1	PSMD1	Homo sapiens (Human)
O00231	PSMD11	PSMD11	Homo sapiens (Human)
Q9UNM6	PSMD13	PSMD13	Homo sapiens (Human)
O00487	PSMD14	PSMD14	Homo sapiens (Human)
Q13200	PSMD2	PSMD2	Homo sapiens (Human)
O43242	PSMD3	PSMD3	Homo sapiens (Human)
P55036	PSMD4	PSMD4	Homo sapiens (Human)
P51665	PSMD7	PSMD7	Homo sapiens (Human)
P48556	PSMD8	PSMD8	Homo sapiens (Human)
P25105	PTAFR	PTAFR	Homo sapiens (Human)
Q13635	PTCH1	PTCH1	Homo sapiens (Human)
P60484	PTEN	PTEN	Homo sapiens (Human)
Q13258	PTGDR	PTGDR	Homo sapiens (Human)
Q9Y5Y4	PTGDR2	PTGDR2	Homo sapiens (Human)
P41222	PTGDS	PTGDS	Homo sapiens (Human)
P34995	PTGER1	PTGER1	Homo sapiens (Human)
P43116	PTGER2	PTGER2	Homo sapiens (Human)
P43115	PTGER3	PTGER3	Homo sapiens (Human)
P35408	PTGER4	PTGER4	Homo sapiens (Human)
O14684	PTGES	PTGES	Homo sapiens (Human)
P43088	PTGFR	PTGFR	Homo sapiens (Human)
P43119	PTGIR	PTGIR	Homo sapiens (Human)
P23219	PTGS1	PTGS1	Homo sapiens (Human)
P35354	PTGS2	PTGS2	Homo sapiens (Human)
Q03431	PTH1R	PTH1R	Homo sapiens (Human)
Q05397	PTK2	PTK2	Homo sapiens (Human)
Q14289	PTK2B	PTK2B	Homo sapiens (Human)
Q13882	PTK6	PTK6	Homo sapiens (Human)
Q13308	PTK7	PTK7	Homo sapiens (Human)
Q93096	PTP4A1	PTP4A1	Homo sapiens (Human)
Q12974	PTP4A2	PTP4A2	Homo sapiens (Human)
O75365	PTP4A3	PTP4A3	Homo sapiens (Human)
P18031	PTPN1	PTPN1	Homo sapiens (Human)
Q06124	PTPN11	PTPN11	Homo sapiens (Human)
P17706	PTPN2	PTPN2	Homo sapiens (Human)
Q9Y2R2	PTPN22	PTPN22	Homo sapiens (Human)
P54829	PTPN5	PTPN5	Homo sapiens (Human)
P29350	PTPN6	PTPN6	Homo sapiens (Human)
P23467	PTPRB	PTPRB	Homo sapiens (Human)
P08575	PTPRC	PTPRC	Homo sapiens (Human)
P23470	PTPRG	PTPRG	Homo sapiens (Human)
P11216	PYGB	PYGB	Homo sapiens (Human)
P06737	PYGL	PYGL	Homo sapiens (Human)
P11217	PYGM	PYGM	Homo sapiens (Human)
Q16769	QPCT	QPCT	Homo sapiens (Human)
Q96P65	QRFPR	QRFPR	Homo sapiens (Human)
Q92696	RABGGTA	RABGGTA	Homo sapiens (Human)
P53611	RABGGTB	RABGGTB	Homo sapiens (Human)
P63000	RAC1	RAC1	Homo sapiens (Human)
Q06609	RAD51	RAD51	Homo sapiens (Human)
P04049	RAF1	RAF1	Homo sapiens (Human)
O60894	RAMP1	RAMP1	Homo sapiens (Human)
O95398	RAPGEF3	RAPGEF3	Homo sapiens (Human)
Q8WZA2	RAPGEF4	RAPGEF4	Homo sapiens (Human)
P10276	RARA	RARA	Homo sapiens (Human)
P10826	RARB	RARB	Homo sapiens (Human)
P13631	RARG	RARG	Homo sapiens (Human)
Q8IV61	RASGRP3	RASGRP3	Homo sapiens (Human)
Q14498	RBM39	RBM39	Homo sapiens (Human)
P02753	RBP4	RBP4	Homo sapiens (Human)
Q9Y256	RCE1	RCE1	Homo sapiens (Human)
Q04864	REL	REL	Homo sapiens (Human)
Q04206	RELA	RELA	Homo sapiens (Human)
P00797	REN	REN	Homo sapiens (Human)
P07949	RET	RET	Homo sapiens (Human)
O60673	REV3L	REV3L	Homo sapiens (Human)
P49798	RGS4	RGS4	Homo sapiens (Human)
Q15382	RHEB	RHEB	Homo sapiens (Human)
P08134	RHOC	RHOC	Homo sapiens (Human)
Q06587	RING1	RING1	Homo sapiens (Human)
O14730	RIOK3	RIOK3	Homo sapiens (Human)
Q13546	RIPK1	RIPK1	Homo sapiens (Human)
O43353	RIPK2	RIPK2	Homo sapiens (Human)
P07998	RNASE1	RNASE1	Homo sapiens (Human)
Q99496	RNF2	RNF2	Homo sapiens (Human)
Q13464	ROCK1	ROCK1	Homo sapiens (Human)
O75116	ROCK2	ROCK2	Homo sapiens (Human)
P35398	RORA	RORA	Homo sapiens (Human)
Q92753	RORB	RORB	Homo sapiens (Human)
P51449	RORC	RORC	Homo sapiens (Human)
P08922	ROS1	ROS1	Homo sapiens (Human)
Q16518	RPE65	RPE65	Homo sapiens (Human)
Q96L21	RPL10L	RPL10L	Homo sapiens (Human)
P62913	RPL11	RPL11	Homo sapiens (Human)
P40429	RPL13A	RPL13A	Homo sapiens (Human)
P61313	RPL15	RPL15	Homo sapiens (Human)
P18621	RPL17	RPL17	Homo sapiens (Human)
P84098	RPL19	RPL19	Homo sapiens (Human)
P62829	RPL23	RPL23	Homo sapiens (Human)
P62750	RPL23A	RPL23A	Homo sapiens (Human)
Q9UNX3	RPL26L1	RPL26L1	Homo sapiens (Human)
P39023	RPL3	RPL3	Homo sapiens (Human)
P61927	RPL37	RPL37	Homo sapiens (Human)
Q02878	RPL6	RPL6	Homo sapiens (Human)
P62917	RPL8	RPL8	Homo sapiens (Human)
P62263	RPS14	RPS14	Homo sapiens (Human)
P60866	RPS20	RPS20	Homo sapiens (Human)
Q15418	RPS6KA1	RPS6KA1	Homo sapiens (Human)
Q15349	RPS6KA2	RPS6KA2	Homo sapiens (Human)
P51812	RPS6KA3	RPS6KA3	Homo sapiens (Human)
O75676	RPS6KA4	RPS6KA4	Homo sapiens (Human)
O75582	RPS6KA5	RPS6KA5	Homo sapiens (Human)
Q9UK32	RPS6KA6	RPS6KA6	Homo sapiens (Human)
P23443	RPS6KB1	RPS6KB1	Homo sapiens (Human)
Q9UBS0	RPS6KB2	RPS6KB2	Homo sapiens (Human)
Q96S38	RPS6KC1	RPS6KC1	Homo sapiens (Human)
P23921	RRM1	RRM1	Homo sapiens (Human)
P31350	RRM2	RRM2	Homo sapiens (Human)
Q9UHA3	RSL24D1	RSL24D1	Homo sapiens (Human)
Q01196	RUNX1	RUNX1	Homo sapiens (Human)
Q9NSD7	RXFP3	RXFP3	Homo sapiens (Human)
P19793	RXRA	RXRA	Homo sapiens (Human)
P28702	RXRB	RXRB	Homo sapiens (Human)
P48443	RXRG	RXRG	Homo sapiens (Human)
P21817	RYR1	RYR1	Homo sapiens (Human)
Q92736	RYR2	RYR2	Homo sapiens (Human)
P80511	S100A12	S100A12	Homo sapiens (Human)
Q99584	S100A13	S100A13	Homo sapiens (Human)
P26447	S100A4	S100A4	Homo sapiens (Human)
P06702	S100A9	S100A9	Homo sapiens (Human)
P25815	S100P	S100P	Homo sapiens (Human)
P21453	S1PR1	S1PR1	Homo sapiens (Human)
O95136	S1PR2	S1PR2	Homo sapiens (Human)
Q99500	S1PR3	S1PR3	Homo sapiens (Human)
O95977	S1PR4	S1PR4	Homo sapiens (Human)
Q9H228	S1PR5	S1PR5	Homo sapiens (Human)
Q9UBE0	SAE1	SAE1	Homo sapiens (Human)
O75845	SC5D	SC5D	Homo sapiens (Human)
Q8WTV0	SCARB1	SCARB1	Homo sapiens (Human)
O00767	SCD	SCD	Homo sapiens (Human)
Q9Y5Y9	SCN10A	SCN10A	Homo sapiens (Human)
P35498	SCN1A	SCN1A	Homo sapiens (Human)
Q07699	SCN1B	SCN1B	Homo sapiens (Human)
Q99250	SCN2A	SCN2A	Homo sapiens (Human)
O60939	SCN2B	SCN2B	Homo sapiens (Human)
Q9NY46	SCN3A	SCN3A	Homo sapiens (Human)
Q9NY72	SCN3B	SCN3B	Homo sapiens (Human)
P35499	SCN4A	SCN4A	Homo sapiens (Human)
Q14524	SCN5A	SCN5A	Homo sapiens (Human)
Q01118	SCN7A	SCN7A	Homo sapiens (Human)
Q9UQD0	SCN8A	SCN8A	Homo sapiens (Human)
Q15858	SCN9A	SCN9A	Homo sapiens (Human)
P37088	SCNN1A	SCNN1A	Homo sapiens (Human)
P51168	SCNN1B	SCNN1B	Homo sapiens (Human)
P51172	SCNN1D	SCNN1D	Homo sapiens (Human)
P51170	SCNN1G	SCNN1G	Homo sapiens (Human)
P31040	SDHA	SDHA	Homo sapiens (Human)
P21912	SDHB	SDHB	Homo sapiens (Human)
Q99643	SDHC	SDHC	Homo sapiens (Human)
O14521	SDHD	SDHD	Homo sapiens (Human)
P16581	SELE	SELE	Homo sapiens (Human)
P16109	SELP	SELP	Homo sapiens (Human)
Q14563	SEMA3A	SEMA3A	Homo sapiens (Human)
Q9P0U3	SENP1	SENP1	Homo sapiens (Human)
P05121	SERPINE1	SERPINE1	Homo sapiens (Human)
Q8WTS6	SETD7	SETD7	Homo sapiens (Human)
Q15459	SF3A1	SF3A1	Homo sapiens (Human)
O75533	SF3B1	SF3B1	Homo sapiens (Human)
Q13435	SF3B2	SF3B2	Homo sapiens (Human)
Q15393	SF3B3	SF3B3	Homo sapiens (Human)
Q15427	SF3B4	SF3B4	Homo sapiens (Human)
Q8N474	SFRP1	SFRP1	Homo sapiens (Human)
O00141	SGK1	SGK1	Homo sapiens (Human)
Q9HBY8	SGK2	SGK2	Homo sapiens (Human)
Q86VZ5	SGMS1	SGMS1	Homo sapiens (Human)
O95470	SGPL1	SGPL1	Homo sapiens (Human)
Q15465	SHH	SHH	Homo sapiens (Human)
P14410	SI	SI	Homo sapiens (Human)
Q99720	SIGMAR1	SIGMAR1	Homo sapiens (Human)
P57059	SIK1	SIK1	Homo sapiens (Human)
Q9H0K1	SIK2	SIK2	Homo sapiens (Human)
Q9Y2K2	SIK3	SIK3	Homo sapiens (Human)
Q96EB6	SIRT1	SIRT1	Homo sapiens (Human)
Q8IXJ6	SIRT2	SIRT2	Homo sapiens (Human)
Q9NTG7	SIRT3	SIRT3	Homo sapiens (Human)
Q9NXA8	SIRT5	SIRT5	Homo sapiens (Human)
Q8N6T7	SIRT6	SIRT6	Homo sapiens (Human)
Q12908	SLC10A2	SLC10A2	Homo sapiens (Human)
P49281	SLC11A2	SLC11A2	Homo sapiens (Human)
Q13621	SLC12A1	SLC12A1	Homo sapiens (Human)
P55011	SLC12A2	SLC12A2	Homo sapiens (Human)
P55017	SLC12A3	SLC12A3	Homo sapiens (Human)
Q9UP95	SLC12A4	SLC12A4	Homo sapiens (Human)
Q9H2X9	SLC12A5	SLC12A5	Homo sapiens (Human)
Q86YT5	SLC13A5	SLC13A5	Homo sapiens (Human)
Q13336	SLC14A1	SLC14A1	Homo sapiens (Human)
Q15849	SLC14A2	SLC14A2	Homo sapiens (Human)
P46059	SLC15A1	SLC15A1	Homo sapiens (Human)
P53985	SLC16A1	SLC16A1	Homo sapiens (Human)
P54219	SLC18A1	SLC18A1	Homo sapiens (Human)
Q05940	SLC18A2	SLC18A2	Homo sapiens (Human)
Q16572	SLC18A3	SLC18A3	Homo sapiens (Human)
P41440	SLC19A1	SLC19A1	Homo sapiens (Human)
Q9BZV2	SLC19A3	SLC19A3	Homo sapiens (Human)
P43005	SLC1A1	SLC1A1	Homo sapiens (Human)
P43004	SLC1A2	SLC1A2	Homo sapiens (Human)
P43003	SLC1A3	SLC1A3	Homo sapiens (Human)
P43007	SLC1A4	SLC1A4	Homo sapiens (Human)
Q15758	SLC1A5	SLC1A5	Homo sapiens (Human)
O15245	SLC22A1	SLC22A1	Homo sapiens (Human)
Q9NSA0	SLC22A11	SLC22A11	Homo sapiens (Human)
Q96S37	SLC22A12	SLC22A12	Homo sapiens (Human)
O15244	SLC22A2	SLC22A2	Homo sapiens (Human)
O75751	SLC22A3	SLC22A3	Homo sapiens (Human)
Q4U2R8	SLC22A6	SLC22A6	Homo sapiens (Human)
Q8TCC7	SLC22A8	SLC22A8	Homo sapiens (Human)
P12235	SLC25A4	SLC25A4	Homo sapiens (Human)
P40879	SLC26A3	SLC26A3	Homo sapiens (Human)
O43868	SLC28A2	SLC28A2	Homo sapiens (Human)
Q99808	SLC29A1	SLC29A1	Homo sapiens (Human)
Q14542	SLC29A2	SLC29A2	Homo sapiens (Human)
Q9BZD2	SLC29A3	SLC29A3	Homo sapiens (Human)
Q7RTT9	SLC29A4	SLC29A4	Homo sapiens (Human)
P11166	SLC2A1	SLC2A1	Homo sapiens (Human)
P11169	SLC2A3	SLC2A3	Homo sapiens (Human)
Q92504	SLC39A7	SLC39A7	Homo sapiens (Human)
Q9NP59	SLC40A1	SLC40A1	Homo sapiens (Human)
O75387	SLC43A1	SLC43A1	Homo sapiens (Human)
Q96FL8	SLC47A1	SLC47A1	Homo sapiens (Human)
P13866	SLC5A1	SLC5A1	Homo sapiens (Human)
P31639	SLC5A2	SLC5A2	Homo sapiens (Human)
Q9NY91	SLC5A4	SLC5A4	Homo sapiens (Human)
Q9GZV3	SLC5A7	SLC5A7	Homo sapiens (Human)
P30531	SLC6A1	SLC6A1	Homo sapiens (Human)
P48065	SLC6A12	SLC6A12	Homo sapiens (Human)
P23975	SLC6A2	SLC6A2	Homo sapiens (Human)
Q01959	SLC6A3	SLC6A3	Homo sapiens (Human)
P31645	SLC6A4	SLC6A4	Homo sapiens (Human)
Q9Y345	SLC6A5	SLC6A5	Homo sapiens (Human)
Q99884	SLC6A7	SLC6A7	Homo sapiens (Human)
P48067	SLC6A9	SLC6A9	Homo sapiens (Human)
Q9UPY5	SLC7A11	SLC7A11	Homo sapiens (Human)
P32418	SLC8A1	SLC8A1	Homo sapiens (Human)
Q9UPR5	SLC8A2	SLC8A2	Homo sapiens (Human)
P19634	SLC9A1	SLC9A1	Homo sapiens (Human)
Q9UBY0	SLC9A2	SLC9A2	Homo sapiens (Human)
P48764	SLC9A3	SLC9A3	Homo sapiens (Human)
Q14940	SLC9A5	SLC9A5	Homo sapiens (Human)
Q9Y6L6	SLCO1B1	SLCO1B1	Homo sapiens (Human)
P84022	SMAD3	SMAD3	Homo sapiens (Human)
P51531	SMARCA2	SMARCA2	Homo sapiens (Human)
P51532	SMARCA4	SMARCA4	Homo sapiens (Human)
Q96Q15	SMG1	SMG1	Homo sapiens (Human)
Q92540	SMG7	SMG7	Homo sapiens (Human)
Q16637	SMN2	SMN1; SMN2	Homo sapiens (Human)
Q99835	SMO	SMO	Homo sapiens (Human)
Q9NWM0	SMOX	SMOX	Homo sapiens (Human)
P17405	SMPD1	SMPD1	Homo sapiens (Human)
O60906	SMPD2	SMPD2	Homo sapiens (Human)
Q9HCE7	SMURF1	SMURF1	Homo sapiens (Human)
Q9HAU4	SMURF2	SMURF2	Homo sapiens (Human)
Q9NRG4	SMYD2	SMYD2	Homo sapiens (Human)
Q9H7B4	SMYD3	SMYD3	Homo sapiens (Human)
P09234	SNRPC	SNRPC	Homo sapiens (Human)
P35610	SOAT1	SOAT1	Homo sapiens (Human)
O75908	SOAT2	SOAT2	Homo sapiens (Human)
P00441	SOD1	SOD1	Homo sapiens (Human)
Q00796	SORD	SORD	Homo sapiens (Human)
Q99523	SORT1	SORT1	Homo sapiens (Human)
Q07889	SOS1	SOS1	Homo sapiens (Human)
P35713	SOX18	SOX18	Homo sapiens (Human)
Q9NYA1	SPHK1	SPHK1	Homo sapiens (Human)
Q9NRA0	SPHK2	SPHK2	Homo sapiens (Human)
P17947	SPI1	SPI1	Homo sapiens (Human)
Q8TCT8	SPPL2A	SPPL2A	Homo sapiens (Human)
P35270	SPR	SPR	Homo sapiens (Human)
O15269	SPTLC1	SPTLC1	Homo sapiens (Human)
O15270	SPTLC2	SPTLC2	Homo sapiens (Human)
Q9NUV7	SPTLC3	SPTLC3	Homo sapiens (Human)
Q14534	SQLE	SQLE	Homo sapiens (Human)
P12931	SRC	SRC	Homo sapiens (Human)
P18405	SRD5A1	SRD5A1	Homo sapiens (Human)
P31213	SRD5A2	SRD5A2	Homo sapiens (Human)
P36956	SREBF1	SREBF1	Homo sapiens (Human)
P30872	SSTR1	SSTR1	Homo sapiens (Human)
P30874	SSTR2	SSTR2	Homo sapiens (Human)
P32745	SSTR3	SSTR3	Homo sapiens (Human)
P31391	SSTR4	SSTR4	Homo sapiens (Human)
P35346	SSTR5	SSTR5	Homo sapiens (Human)
Q9Y5Y6	ST14	ST14	Homo sapiens (Human)
P52630	STAT2	STAT2	Homo sapiens (Human)
P40763	STAT3	STAT3	Homo sapiens (Human)
P42226	STAT6	STAT6	Homo sapiens (Human)
Q86WV6	STING1	STING1	Homo sapiens (Human)
Q13188	STK3	STK3	Homo sapiens (Human)
Q9BYT3	STK33	STK33	Homo sapiens (Human)
Q13043	STK4	STK4	Homo sapiens (Human)
P08842	STS	STS	Homo sapiens (Human)
Q9BXA5	SUCNR1	SUCNR1	Homo sapiens (Human)
P50225	SULT1A1	SULT1A1	Homo sapiens (Human)
P49888	SULT1E1	SULT1E1	Homo sapiens (Human)
O43463	SUV39H1	SUV39H1	Homo sapiens (Human)
Q9H5I1	SUV39H2	SUV39H2	Homo sapiens (Human)
Q7L0J3	SV2A	SV2A	Homo sapiens (Human)
P43405	SYK	SYK	Homo sapiens (Human)
Q96RJ0	TAAR1	TAAR1	Homo sapiens (Human)
P25103	TACR1	TACR1	Homo sapiens (Human)
P21452	TACR2	TACR2	Homo sapiens (Human)
P29371	TACR3	TACR3	Homo sapiens (Human)
P21675	TAF1	TAF1	Homo sapiens (Human)
Q8IZX4	TAF1L	TAF1L	Homo sapiens (Human)
Q16594	TAF9	TAF9	Homo sapiens (Human)
Q7L7X3	TAOK1	TAOK1	Homo sapiens (Human)
Q9UL54	TAOK2	TAOK2	Homo sapiens (Human)
Q9H2K8	TAOK3	TAOK3	Homo sapiens (Human)
P26639	TARS1	TARS1	Homo sapiens (Human)
Q7RTX1	TAS1R1	TAS1R1	Homo sapiens (Human)
Q9UHD2	TBK1	TBK1	Homo sapiens (Human)
P21731	TBXA2R	TBXA2R	Homo sapiens (Human)
P24557	TBXAS1	TBXAS1	Homo sapiens (Human)
P15884	TCF4	TCF4	Homo sapiens (Human)
P48775	TDO2	TDO2	Homo sapiens (Human)
Q9NUW8	TDP1	TDP1	Homo sapiens (Human)
O95551	TDP2	TDP2	Homo sapiens (Human)
Q02763	TEK	TEK	Homo sapiens (Human)
Q5XG87	TENT4A	TENT4A	Homo sapiens (Human)
O14746	TERT	TERT	Homo sapiens (Human)
Q8NFU7	TET1	TET1	Homo sapiens (Human)
P01137	TGFB1	TGFB1	Homo sapiens (Human)
P36897	TGFBR1	TGFBR1	Homo sapiens (Human)
P37173	TGFBR2	TGFBR2	Homo sapiens (Human)
P22735	TGM1	TGM1	Homo sapiens (Human)
P21980	TGM2	TGM2	Homo sapiens (Human)
P07101	TH	TH	Homo sapiens (Human)
P10827	THRA	THRA	Homo sapiens (Human)
P10828	THRB	THRB	Homo sapiens (Human)
P35590	TIE1	TIE1	Homo sapiens (Human)
P04183	TK1	TK1	Homo sapiens (Human)
O00142	TK2	TK2	Homo sapiens (Human)
P29401	TKT	TKT	Homo sapiens (Human)
Q15399	TLR1	TLR1	Homo sapiens (Human)
O60603	TLR2	TLR2	Homo sapiens (Human)
O15455	TLR3	TLR3	Homo sapiens (Human)
O00206	TLR4	TLR4	Homo sapiens (Human)
Q9NYK1	TLR7	TLR7	Homo sapiens (Human)
Q9NR97	TLR8	TLR8	Homo sapiens (Human)
Q9NR96	TLR9	TLR9	Homo sapiens (Human)
Q5BJF2	TMEM97	TMEM97	Homo sapiens (Human)
P01375	TNF	TNF	Homo sapiens (Human)
P50591	TNFSF10	TNFSF10	Homo sapiens (Human)
O14788	TNFSF11	TNFSF11	Homo sapiens (Human)
Q9UKE5	TNIK	TNIK	Homo sapiens (Human)
Q07912	TNK2	TNK2	Homo sapiens (Human)
O95271	TNKS	TNKS	Homo sapiens (Human)
Q9H2K2	TNKS2	TNKS2	Homo sapiens (Human)
P63316	TNNC1	TNNC1	Homo sapiens (Human)
P48788	TNNI2	TNNI2	Homo sapiens (Human)
Q59H18	TNNI3K	TNNI3K	Homo sapiens (Human)
P45378	TNNT3	TNNT3	Homo sapiens (Human)
P11387	TOP1	TOP1	Homo sapiens (Human)
P11388	TOP2A	TOP2A	Homo sapiens (Human)
Q02880	TOP2B	TOP2B	Homo sapiens (Human)
P04637	TP53	TP53	Homo sapiens (Human)
Q9ULQ1	TPCN1	TPCN1	Homo sapiens (Human)
Q8NHX9	TPCN2	TPCN2	Homo sapiens (Human)
P17752	TPH1	TPH1	Homo sapiens (Human)
Q8IWU9	TPH2	TPH2	Homo sapiens (Human)
P51580	TPMT	TPMT	Homo sapiens (Human)
P07202	TPO	TPO	Homo sapiens (Human)
P29144	TPP2	TPP2	Homo sapiens (Human)
Q15661	TPSAB1	TPSAB1	Homo sapiens (Human)
P20231	TPSB2	TPSB2	Homo sapiens (Human)
Q9BZJ3	TPSD1	TPSD1	Homo sapiens (Human)
Q9NRR2	TPSG1	TPSG1	Homo sapiens (Human)
Q15628	TRADD	TRADD	Homo sapiens (Human)
Q12933	TRAF2	TRAF2	Homo sapiens (Human)
Q12931	TRAP1	TRAP1	Homo sapiens (Human)
P34981	TRHR	TRHR	Homo sapiens (Human)
O15164	TRIM24	TRIM24	Homo sapiens (Human)
O75762	TRPA1	TRPA1	Homo sapiens (Human)
Q13507	TRPC3	TRPC3	Homo sapiens (Human)
Q9UBN4	TRPC4	TRPC4	Homo sapiens (Human)
Q9Y210	TRPC6	TRPC6	Homo sapiens (Human)
O94759	TRPM2	TRPM2	Homo sapiens (Human)
Q9HCF6	TRPM3	TRPM3	Homo sapiens (Human)
Q8TD43	TRPM4	TRPM4	Homo sapiens (Human)
Q7Z2W7	TRPM8	TRPM8	Homo sapiens (Human)
Q8NER1	TRPV1	TRPV1	Homo sapiens (Human)
Q9Y5S1	TRPV2	TRPV2	Homo sapiens (Human)
Q8NET8	TRPV3	TRPV3	Homo sapiens (Human)
Q9HBA0	TRPV4	TRPV4	Homo sapiens (Human)
P16473	TSHR	TSHR	Homo sapiens (Human)
B1AH88	TSPO	TSPO	Homo sapiens (Human)
O95153	TSPOAP1	TSPOAP1	Homo sapiens (Human)
P33981	TTK	TTK	Homo sapiens (Human)
P02766	TTR	TTR	Homo sapiens (Human)
Q71U36	TUBA1A	TUBA1A	Homo sapiens (Human)
P68363	TUBA1B	TUBA1B	Homo sapiens (Human)
Q9BQE3	TUBA1C	TUBA1C	Homo sapiens (Human)
