inchikey	target_key	moa	bioactivity_type	relation	value	unit	assay_type	assay_description	cell_line	concentration	concentration_unit	source_db	source	source_xref	xref_id
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	Activity	=		unspecified	F	Antiakinetic activity in 6-OHDA induced unilaterally lesioned Wistar rat Parkinson's disease model assessed as restoration of 6-OHDA-induced decrease in number of adjusting steps in contralateral forelimb administered ip qd for 5 days prior to 6-OHDA-challenge measured on day 11 post 1 hr of last dosage				ChEMBL	CHEMBL3868596	CHEMBL3869375	16802619
WTDRDQBEARUVNC-LURJTMIESA-N	Carbonic anhydrase 2	Dopamine Precursors	KA	=	11.4	uM	B	Activation of recombinant human carbonic anhydrase 2 at 10 uM incubated for 15 mins prior to testing by stopped flow CO2 hydration assay				ChEMBL	CHEMBL3870339	CHEMBL3870984	16812370
WTDRDQBEARUVNC-LURJTMIESA-N	Carbonic anhydrase 1	Dopamine Precursors	KA	=	3.1	uM	B	Activation of recombinant human carbonic anhydrase 1 at 10 uM incubated for 15 mins prior to testing by stopped flow CO2 hydration assay				ChEMBL	CHEMBL3870339	CHEMBL3870983	16812389
WTDRDQBEARUVNC-LURJTMIESA-N	Carbonic anhydrase	Dopamine Precursors	KA	=	39.0	uM	B	Activation of recombinant Methanosarcina thermophila gamma carbonic anhydrase at 10 uM incubated for 15 mins prior to testing by stopped flow CO2 hydration assay				ChEMBL	CHEMBL3870339	CHEMBL3870985	16812409
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	KA	=	0.072	uM	B	Activation of Burkholderia pseudomallei gamma carbonic anhydrase at 10 uM incubated for 15 mins prior to testing by stopped flow CO2 hydration assay				ChEMBL	CHEMBL3870339	CHEMBL3870986	16812428
WTDRDQBEARUVNC-LURJTMIESA-N	Unchecked	Dopamine Precursors	Kcat	=	2.31	10'6/s	B	Activation of Burkholderia pseudomallei gamma carbonic anhydrase assessed as Kcat at 10 uM incubated for 15 mins prior to testing by stopped flow CO2 hydration assay				ChEMBL	CHEMBL3870339	CHEMBL3870990	16812450
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALT	=	48.33	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396656
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALB	=	41000.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396666
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALP	=	395.0	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396676
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	AST	=	81.83	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396686
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BUN	=	158.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396696
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CO2	=	24170000.0	nM	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396706
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHLORIDE	=	103.83	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396716
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHOL	=	636.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396726
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CK	=	372.83	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396736
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CREAT	=	1.8	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396746
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	GLUC	=	1738.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396756
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LDH	=	188.33	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396766
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LIPASE	=	9.5	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396776
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PHOS	=	119.5	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396786
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	POTASSIUM	=	5.99	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396796
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	SODIUM	=	144.43	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396806
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BILI	=	1.5	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396816
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PROT	=	59500.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396826
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	URATE	=	18.2	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396836
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASO	=	0.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396846
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOS	=	86.33	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396856
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYM	=	12090.17	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396866
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONO	=	166.67	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396876
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	NEUTSG	=	1090.17	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396886
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASOLE	=	0.0	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396896
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOSLE	=	0.67	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396906
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	RBC	=	5570000.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396916
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HCT	=	35.33	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396926
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HGB	=	138300.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396936
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	WBC	=	13430.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396946
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYMLE	=	89.83	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396956
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCH	=	24.88	pg	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396966
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCHC	=	391500.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396976
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCV	=	63.52	fL	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396986
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONOLE	=	1.17	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17396996
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	NEUTLE	=	8.33	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397006
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	RBCNUC	=	0.0	/100WBC	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397016
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PLAT	=	1181330.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397026
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALT	=	50.17	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397036
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALB	=	40700.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397046
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALP	=	367.5	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397056
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	AST	=	81.67	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397066
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BUN	=	161.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397076
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CO2	=	32330000.0	nM	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397086
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHLORIDE	=	101.5	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397096
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHOL	=	653.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397106
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CK	=	255.33	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397116
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CREAT	=	1.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397126
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	GLUC	=	1393.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397136
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LDH	=	95.0	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397146
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LIPASE	=	10.5	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397156
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PHOS	=	103.8	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397166
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	POTASSIUM	=	6.11	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397176
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	SODIUM	=	145.55	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397186
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BILI	=	1.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397196
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PROT	=	59800.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397206
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	URATE	=	9.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397216
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASO	=	0.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397226
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOS	=	26.67	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397236
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYM	=	7583.83	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397246
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONO	=	131.33	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397256
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	NEUTSG	=	674.83	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397266
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASOLE	=	0.0	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397276
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOSLE	=	0.33	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397286
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	RBC	=	5780000.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397296
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HCT	=	36.48	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397306
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HGB	=	140300.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397316
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	WBC	=	8420.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397326
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYMLE	=	89.83	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397336
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCH	=	24.3	pg	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397346
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCHC	=	385200.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397356
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCV	=	63.15	fL	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397366
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONOLE	=	1.67	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397376
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	NEUTLE	=	8.17	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397386
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	RBCNUC	=	0.0	/100WBC	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397396
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PLAT	=	1186670.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397406
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALT	=	43.67	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397869
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALB	=	40000.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397870
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	ALP	=	349.67	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397871
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	AST	=	93.67	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397872
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BUN	=	156.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397873
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CO2	=	22000000.0	nM	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397874
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHLORIDE	=	103.33	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397875
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CHOL	=	610.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397876
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CK	=	665.33	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397877
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	CREAT	=	1.4	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397878
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	GLUC	=	1583.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397879
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LDH	=	401.0	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397880
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LIPASE	=	8.67	U.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397881
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PHOS	=	126.3	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397882
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	POTASSIUM	=	5.77	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397883
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	SODIUM	=	144.43	mEq.L-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397884
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BILI	=	2.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397885
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	PROT	=	57300.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397886
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	URATE	=	18.7	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397887
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASO	=	0.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397888
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOS	=	48.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397889
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYM	=	13173.67	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397890
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONO	=	48.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397891
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	NEUTSG	=	2130.33	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397892
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	BASOLE	=	0.0	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397893
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	EOSLE	=	0.33	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397894
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	RBC	=	5350000.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397895
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HCT	=	34.57	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397896
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	HGB	=	135000.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397897
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	WBC	=	15400.0	cells.uL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397898
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	LYMLE	=	85.67	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397899
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCH	=	25.23	pg	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397900
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCHC	=	390700.0	ug.mL-1	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397901
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MCV	=	64.63	fL	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397902
WTDRDQBEARUVNC-LURJTMIESA-N	Rattus norvegicus	Dopamine Precursors	MONOLE	=	0.33	%	T	DrugMatrix - Regimen: Daily Repeat				ChEMBL	CHEMBL3885881	CHEMBL3885882	17397903
